Sexo;Municipios;Nacionalidad (continentes);Total
Ambos sexos;162  Polopos;Africa;19
Ambos sexos;162  Polopos;América;..
Ambos sexos;162  Polopos;Asia;..
Ambos sexos;162  Polopos;Europa;16
Ambos sexos;162  Polopos;Resto;..
Ambos sexos;163  Pórtugos;Africa;..
Ambos sexos;163  Pórtugos;América;..
Ambos sexos;163  Pórtugos;Asia;..
Ambos sexos;163  Pórtugos;Europa;..
Ambos sexos;163  Pórtugos;Resto;..
Ambos sexos;164  Puebla de Don Fadrique;Africa;..
Ambos sexos;164  Puebla de Don Fadrique;América;..
Ambos sexos;164  Puebla de Don Fadrique;Asia;..
Ambos sexos;164  Puebla de Don Fadrique;Europa;..
Ambos sexos;164  Puebla de Don Fadrique;Resto;..
Ambos sexos;165  Pulianas;Africa;3
Ambos sexos;165  Pulianas;América;3
Ambos sexos;165  Pulianas;Asia;6
Ambos sexos;165  Pulianas;Europa;2
Ambos sexos;165  Pulianas;Resto;..
Ambos sexos;167  Purullena;Africa;6
Ambos sexos;167  Purullena;América;..
Ambos sexos;167  Purullena;Asia;..
Ambos sexos;167  Purullena;Europa;2
Ambos sexos;167  Purullena;Resto;..
Ambos sexos;168  Quéntar;Africa;..
Ambos sexos;168  Quéntar;América;..
Ambos sexos;168  Quéntar;Asia;1
Ambos sexos;168  Quéntar;Europa;5
Ambos sexos;168  Quéntar;Resto;..
Ambos sexos;170  Rubite;Africa;..
Ambos sexos;170  Rubite;América;1
Ambos sexos;170  Rubite;Asia;..
Ambos sexos;170  Rubite;Europa;25
Ambos sexos;170  Rubite;Resto;..
Ambos sexos;171  Salar;Africa;..
Ambos sexos;171  Salar;América;..
Ambos sexos;171  Salar;Asia;..
Ambos sexos;171  Salar;Europa;..
Ambos sexos;171  Salar;Resto;..
Ambos sexos;173  Salobreña;Africa;26
Ambos sexos;173  Salobreña;América;21
Ambos sexos;173  Salobreña;Asia;8
Ambos sexos;173  Salobreña;Europa;385
Ambos sexos;173  Salobreña;Resto;2
Ambos sexos;174  Santa Cruz del Comercio;Africa;..
Ambos sexos;174  Santa Cruz del Comercio;América;..
Ambos sexos;174  Santa Cruz del Comercio;Asia;..
Ambos sexos;174  Santa Cruz del Comercio;Europa;..
Ambos sexos;174  Santa Cruz del Comercio;Resto;..
Ambos sexos;175  Santa Fe;Africa;5
Ambos sexos;175  Santa Fe;América;11
Ambos sexos;175  Santa Fe;Asia;1
Ambos sexos;175  Santa Fe;Europa;22
Ambos sexos;175  Santa Fe;Resto;..
Ambos sexos;176  Soportújar;Africa;..
Ambos sexos;176  Soportújar;América;..
Ambos sexos;176  Soportújar;Asia;..
Ambos sexos;176  Soportújar;Europa;..
Ambos sexos;176  Soportújar;Resto;..
Ambos sexos;177  Sorvilán;Africa;1
Ambos sexos;177  Sorvilán;América;..
Ambos sexos;177  Sorvilán;Asia;..
Ambos sexos;177  Sorvilán;Europa;7
Ambos sexos;177  Sorvilán;Resto;..
Ambos sexos;178  Torre-Cardela;Africa;..
Ambos sexos;178  Torre-Cardela;América;..
Ambos sexos;178  Torre-Cardela;Asia;..
Ambos sexos;178  Torre-Cardela;Europa;..
Ambos sexos;178  Torre-Cardela;Resto;..
Ambos sexos;179  Torvizcón;Africa;..
Ambos sexos;179  Torvizcón;América;..
Ambos sexos;179  Torvizcón;Asia;..
Ambos sexos;179  Torvizcón;Europa;3
Ambos sexos;179  Torvizcón;Resto;..
Ambos sexos;180  Trevélez;Africa;..
Ambos sexos;180  Trevélez;América;..
Ambos sexos;180  Trevélez;Asia;..
Ambos sexos;180  Trevélez;Europa;..
Ambos sexos;180  Trevélez;Resto;..
Ambos sexos;181  Turón;Africa;..
Ambos sexos;181  Turón;América;..
Ambos sexos;181  Turón;Asia;..
Ambos sexos;181  Turón;Europa;1
Ambos sexos;181  Turón;Resto;..
Ambos sexos;182  Ugíjar;Africa;..
Ambos sexos;182  Ugíjar;América;2
Ambos sexos;182  Ugíjar;Asia;..
Ambos sexos;182  Ugíjar;Europa;12
Ambos sexos;182  Ugíjar;Resto;..
Ambos sexos;183  Válor;Africa;..
Ambos sexos;183  Válor;América;..
Ambos sexos;183  Válor;Asia;1
Ambos sexos;183  Válor;Europa;7
Ambos sexos;183  Válor;Resto;..
Ambos sexos;184  Vélez de Benaudalla;Africa;..
Ambos sexos;184  Vélez de Benaudalla;América;2
Ambos sexos;184  Vélez de Benaudalla;Asia;..
Ambos sexos;184  Vélez de Benaudalla;Europa;2
Ambos sexos;184  Vélez de Benaudalla;Resto;..
Ambos sexos;185  Ventas de Huelma;Africa;..
Ambos sexos;185  Ventas de Huelma;América;..
Ambos sexos;185  Ventas de Huelma;Asia;..
Ambos sexos;185  Ventas de Huelma;Europa;..
Ambos sexos;185  Ventas de Huelma;Resto;..
Ambos sexos;187  Villanueva de las Torres;Africa;..
Ambos sexos;187  Villanueva de las Torres;América;..
Ambos sexos;187  Villanueva de las Torres;Asia;..
Ambos sexos;187  Villanueva de las Torres;Europa;..
Ambos sexos;187  Villanueva de las Torres;Resto;..
Ambos sexos;188  Villanueva Mesía;Africa;1
Ambos sexos;188  Villanueva Mesía;América;..
Ambos sexos;188  Villanueva Mesía;Asia;..
Ambos sexos;188  Villanueva Mesía;Europa;..
Ambos sexos;188  Villanueva Mesía;Resto;..
Ambos sexos;189  Víznar;Africa;..
Ambos sexos;189  Víznar;América;..
Ambos sexos;189  Víznar;Asia;..
Ambos sexos;189  Víznar;Europa;1
Ambos sexos;189  Víznar;Resto;..
Ambos sexos;192  Zafarraya;Africa;8
Ambos sexos;192  Zafarraya;América;..
Ambos sexos;192  Zafarraya;Asia;..
Ambos sexos;192  Zafarraya;Europa;4
Ambos sexos;192  Zafarraya;Resto;..
Ambos sexos;193  Zubia (La);Africa;7
Ambos sexos;193  Zubia (La);América;15
Ambos sexos;193  Zubia (La);Asia;2
Ambos sexos;193  Zubia (La);Europa;56
Ambos sexos;193  Zubia (La);Resto;..
Ambos sexos;194  Zújar;Africa;..
Ambos sexos;194  Zújar;América;..
Ambos sexos;194  Zújar;Asia;..
Ambos sexos;194  Zújar;Europa;3
Ambos sexos;194  Zújar;Resto;..
Ambos sexos;901  Taha (La);Africa;..
Ambos sexos;901  Taha (La);América;..
Ambos sexos;901  Taha (La);Asia;1
Ambos sexos;901  Taha (La);Europa;20
Ambos sexos;901  Taha (La);Resto;1
Ambos sexos;902  Valle (El);Africa;1
Ambos sexos;902  Valle (El);América;..
Ambos sexos;902  Valle (El);Asia;..
Ambos sexos;902  Valle (El);Europa;7
Ambos sexos;902  Valle (El);Resto;..
Ambos sexos;903  Nevada;Africa;..
Ambos sexos;903  Nevada;América;4
Ambos sexos;903  Nevada;Asia;..
Ambos sexos;903  Nevada;Europa;9
Ambos sexos;903  Nevada;Resto;..
Ambos sexos;904  Alpujarra de la Sierra;Africa;..
Ambos sexos;904  Alpujarra de la Sierra;América;..
Ambos sexos;904  Alpujarra de la Sierra;Asia;..
Ambos sexos;904  Alpujarra de la Sierra;Europa;6
Ambos sexos;904  Alpujarra de la Sierra;Resto;..
Ambos sexos;905  Gabias (Las);Africa;10
Ambos sexos;905  Gabias (Las);América;12
Ambos sexos;905  Gabias (Las);Asia;1
Ambos sexos;905  Gabias (Las);Europa;28
Ambos sexos;905  Gabias (Las);Resto;..
Ambos sexos;906  Guajares (Los);Africa;..
Ambos sexos;906  Guajares (Los);América;..
Ambos sexos;906  Guajares (Los);Asia;..
Ambos sexos;906  Guajares (Los);Europa;..
Ambos sexos;906  Guajares (Los);Resto;..
Ambos sexos;907  Valle del Zalabí;Africa;..
Ambos sexos;907  Valle del Zalabí;América;..
Ambos sexos;907  Valle del Zalabí;Asia;..
Ambos sexos;907  Valle del Zalabí;Europa;2
Ambos sexos;907  Valle del Zalabí;Resto;..
Ambos sexos;908  Villamena;Africa;..
Ambos sexos;908  Villamena;América;..
Ambos sexos;908  Villamena;Asia;..
Ambos sexos;908  Villamena;Europa;..
Ambos sexos;908  Villamena;Resto;..
Ambos sexos;909  Morelábor;Africa;..
Ambos sexos;909  Morelábor;América;..
Ambos sexos;909  Morelábor;Asia;..
Ambos sexos;909  Morelábor;Europa;..
Ambos sexos;909  Morelábor;Resto;..
Ambos sexos;910  Pinar (El);Africa;..
Ambos sexos;910  Pinar (El);América;..
Ambos sexos;910  Pinar (El);Asia;..
Ambos sexos;910  Pinar (El);Europa;12
Ambos sexos;910  Pinar (El);Resto;..
Ambos sexos;911  Vegas del Genil;Africa;2
Ambos sexos;911  Vegas del Genil;América;2
Ambos sexos;911  Vegas del Genil;Asia;1
Ambos sexos;911  Vegas del Genil;Europa;5
Ambos sexos;911  Vegas del Genil;Resto;..
Ambos sexos;912  Cuevas del Campo;Africa;..
Ambos sexos;912  Cuevas del Campo;América;2
Ambos sexos;912  Cuevas del Campo;Asia;..
Ambos sexos;912  Cuevas del Campo;Europa;4
Ambos sexos;912  Cuevas del Campo;Resto;..
Ambos sexos;913  Zagra;Africa;..
Ambos sexos;913  Zagra;América;..
Ambos sexos;913  Zagra;Asia;..
Ambos sexos;913  Zagra;Europa;..
Ambos sexos;913  Zagra;Resto;..
