Sexo;Municipios;Lugar de nacimiento;Total
Ambos sexos;11017-Espera;Francia;6
Ambos sexos;11017-Espera;Italia;0
Ambos sexos;11017-Espera;Reino Unido;0
Ambos sexos;11017-Espera;Bulgaria;0
Ambos sexos;11017-Espera;Rumanía;1
Ambos sexos;11017-Espera;Resto de Europa;0
Ambos sexos;11017-Espera;Rusia;0
Ambos sexos;11017-Espera;Ucrania;0
Ambos sexos;11017-Espera;Total Africa;5
Ambos sexos;11017-Espera;Marruecos;5
Ambos sexos;11017-Espera;Total América;4
Ambos sexos;11017-Espera;Argentina;0
Ambos sexos;11017-Espera;Bolivia;1
Ambos sexos;11017-Espera;Colombia;0
Ambos sexos;11017-Espera;Ecuador;0
Ambos sexos;11017-Espera;Perú;0
Ambos sexos;11017-Espera;Total Asia;0
Ambos sexos;11017-Espera;China;0
Ambos sexos;11017-Espera;Oceanía;0
Ambos sexos;11018-Gastor (El);Total Población;1.901
Ambos sexos;11018-Gastor (El);Nacidos en el Extranjero;72
Ambos sexos;11018-Gastor (El);Total Europa;63
Ambos sexos;11018-Gastor (El);Total Unión Europea (27);56
Ambos sexos;11018-Gastor (El);Alemania;15
Ambos sexos;11018-Gastor (El);Francia;12
Ambos sexos;11018-Gastor (El);Italia;0
Ambos sexos;11018-Gastor (El);Reino Unido;17
Ambos sexos;11018-Gastor (El);Bulgaria;0
Ambos sexos;11018-Gastor (El);Rumanía;0
Ambos sexos;11018-Gastor (El);Resto de Europa;7
Ambos sexos;11018-Gastor (El);Rusia;0
Ambos sexos;11018-Gastor (El);Ucrania;0
Ambos sexos;11018-Gastor (El);Total Africa;5
Ambos sexos;11018-Gastor (El);Marruecos;3
Ambos sexos;11018-Gastor (El);Total América;4
Ambos sexos;11018-Gastor (El);Argentina;0
Ambos sexos;11018-Gastor (El);Bolivia;0
Ambos sexos;11018-Gastor (El);Colombia;0
Ambos sexos;11018-Gastor (El);Ecuador;0
Ambos sexos;11018-Gastor (El);Perú;0
Ambos sexos;11018-Gastor (El);Total Asia;0
Ambos sexos;11018-Gastor (El);China;0
Ambos sexos;11018-Gastor (El);Oceanía;0
Ambos sexos;11019-Grazalema;Total Población;2.218
Ambos sexos;11019-Grazalema;Nacidos en el Extranjero;40
Ambos sexos;11019-Grazalema;Total Europa;35
Ambos sexos;11019-Grazalema;Total Unión Europea (27);35
Ambos sexos;11019-Grazalema;Alemania;19
Ambos sexos;11019-Grazalema;Francia;7
Ambos sexos;11019-Grazalema;Italia;1
Ambos sexos;11019-Grazalema;Reino Unido;3
Ambos sexos;11019-Grazalema;Bulgaria;0
Ambos sexos;11019-Grazalema;Rumanía;4
Ambos sexos;11019-Grazalema;Resto de Europa;0
Ambos sexos;11019-Grazalema;Rusia;0
Ambos sexos;11019-Grazalema;Ucrania;0
Ambos sexos;11019-Grazalema;Total Africa;1
Ambos sexos;11019-Grazalema;Marruecos;1
Ambos sexos;11019-Grazalema;Total América;4
Ambos sexos;11019-Grazalema;Argentina;0
Ambos sexos;11019-Grazalema;Bolivia;0
Ambos sexos;11019-Grazalema;Colombia;0
Ambos sexos;11019-Grazalema;Ecuador;0
Ambos sexos;11019-Grazalema;Perú;1
Ambos sexos;11019-Grazalema;Total Asia;0
Ambos sexos;11019-Grazalema;China;0
Ambos sexos;11019-Grazalema;Oceanía;0
Ambos sexos;11020-Jerez de la Frontera;Total Población;202.687
Ambos sexos;11020-Jerez de la Frontera;Nacidos en el Extranjero;5.666
Ambos sexos;11020-Jerez de la Frontera;Total Europa;1.926
Ambos sexos;11020-Jerez de la Frontera;Total Unión Europea (27);1.650
Ambos sexos;11020-Jerez de la Frontera;Alemania;412
Ambos sexos;11020-Jerez de la Frontera;Francia;376
Ambos sexos;11020-Jerez de la Frontera;Italia;93
Ambos sexos;11020-Jerez de la Frontera;Reino Unido;271
Ambos sexos;11020-Jerez de la Frontera;Bulgaria;9
Ambos sexos;11020-Jerez de la Frontera;Rumanía;158
Ambos sexos;11020-Jerez de la Frontera;Resto de Europa;276
Ambos sexos;11020-Jerez de la Frontera;Rusia;66
Ambos sexos;11020-Jerez de la Frontera;Ucrania;88
Ambos sexos;11020-Jerez de la Frontera;Total Africa;864
Ambos sexos;11020-Jerez de la Frontera;Marruecos;592
Ambos sexos;11020-Jerez de la Frontera;Total América;2.634
Ambos sexos;11020-Jerez de la Frontera;Argentina;318
Ambos sexos;11020-Jerez de la Frontera;Bolivia;753
Ambos sexos;11020-Jerez de la Frontera;Colombia;350
Ambos sexos;11020-Jerez de la Frontera;Ecuador;146
Ambos sexos;11020-Jerez de la Frontera;Perú;130
Ambos sexos;11020-Jerez de la Frontera;Total Asia;230
Ambos sexos;11020-Jerez de la Frontera;China;159
Ambos sexos;11020-Jerez de la Frontera;Oceanía;12
Ambos sexos;11021-Jimena de la Frontera;Total Población;10.025
Ambos sexos;11021-Jimena de la Frontera;Nacidos en el Extranjero;1.544
Ambos sexos;11021-Jimena de la Frontera;Total Europa;1.352
Ambos sexos;11021-Jimena de la Frontera;Total Unión Europea (27);1.329
Ambos sexos;11021-Jimena de la Frontera;Alemania;75
Ambos sexos;11021-Jimena de la Frontera;Francia;55
Ambos sexos;11021-Jimena de la Frontera;Italia;4
Ambos sexos;11021-Jimena de la Frontera;Reino Unido;433
Ambos sexos;11021-Jimena de la Frontera;Bulgaria;3
Ambos sexos;11021-Jimena de la Frontera;Rumanía;653
Ambos sexos;11021-Jimena de la Frontera;Resto de Europa;23
Ambos sexos;11021-Jimena de la Frontera;Rusia;0
Ambos sexos;11021-Jimena de la Frontera;Ucrania;9
Ambos sexos;11021-Jimena de la Frontera;Total Africa;79
Ambos sexos;11021-Jimena de la Frontera;Marruecos;74
Ambos sexos;11021-Jimena de la Frontera;Total América;97
Ambos sexos;11021-Jimena de la Frontera;Argentina;19
Ambos sexos;11021-Jimena de la Frontera;Bolivia;7
Ambos sexos;11021-Jimena de la Frontera;Colombia;5
Ambos sexos;11021-Jimena de la Frontera;Ecuador;12
Ambos sexos;11021-Jimena de la Frontera;Perú;0
Ambos sexos;11021-Jimena de la Frontera;Total Asia;12
Ambos sexos;11021-Jimena de la Frontera;China;7
Ambos sexos;11021-Jimena de la Frontera;Oceanía;4
Ambos sexos;11022-Línea de la Concepción (La);Total Población;63.663
Ambos sexos;11022-Línea de la Concepción (La);Nacidos en el Extranjero;5.476
Ambos sexos;11022-Línea de la Concepción (La);Total Europa;3.382
Ambos sexos;11022-Línea de la Concepción (La);Total Unión Europea (27);3.286
Ambos sexos;11022-Línea de la Concepción (La);Alemania;317
Ambos sexos;11022-Línea de la Concepción (La);Francia;423
