Municipios,Año,Total,Provincia,Clasificación
Villanueva de los Castillejos,2016,2746.0,Huelva,3
Villanueva de los Castillejos,2015,2747.0,Huelva,3
Villanueva de los Castillejos,2014,2758.0,Huelva,3
Villanueva de los Castillejos,2013,2759.0,Huelva,3
Villanueva de los Castillejos,2012,2785.0,Huelva,3
Villanueva de los Castillejos,2011,2762.0,Huelva,3
Villanueva de los Castillejos,2010,2790.0,Huelva,3
Villanueva de los Castillejos,2009,2812.0,Huelva,3
Villanueva de los Castillejos,2008,2783.0,Huelva,3
Villanueva de los Castillejos,2007,2769.0,Huelva,3
Villanueva de los Castillejos,2006,2768.0,Huelva,3
Villanueva de los Castillejos,2005,2720.0,Huelva,3
Villanueva de los Castillejos,2004,2691.0,Huelva,3
Villanueva de los Castillejos,2003,2667.0,Huelva,3
Villanueva de los Castillejos,2002,2697.0,Huelva,3
Villanueva de los Castillejos,2001,2672.0,Huelva,3
Villanueva de los Castillejos,2000,2682.0,Huelva,3
Villanueva de los Castillejos,1999,2707.0,Huelva,3
Villanueva de los Castillejos,1998,2677.0,Huelva,3
Villarrasa,2019,2176.0,Huelva,3
Villarrasa,2018,2152.0,Huelva,3
Villarrasa,2017,2172.0,Huelva,3
Villarrasa,2016,2167.0,Huelva,3
Villarrasa,2015,2162.0,Huelva,3
Villarrasa,2014,2149.0,Huelva,3
Villarrasa,2013,2219.0,Huelva,3
Villarrasa,2012,2203.0,Huelva,3
Villarrasa,2011,2191.0,Huelva,3
Villarrasa,2010,2170.0,Huelva,3
Villarrasa,2009,2151.0,Huelva,3
Villarrasa,2008,2149.0,Huelva,3
Villarrasa,2007,2142.0,Huelva,3
Villarrasa,2006,2121.0,Huelva,3
Villarrasa,2005,2095.0,Huelva,3
Villarrasa,2004,2114.0,Huelva,3
Villarrasa,2003,2074.0,Huelva,3
Villarrasa,2002,2088.0,Huelva,3
Villarrasa,2001,2103.0,Huelva,3
Villarrasa,2000,2130.0,Huelva,3
Villarrasa,1999,2071.0,Huelva,3
Villarrasa,1998,2082.0,Huelva,3
Zalamea la Real,2019,3068.0,Huelva,3
Zalamea la Real,2018,3090.0,Huelva,3
Zalamea la Real,2017,3093.0,Huelva,3
Zalamea la Real,2016,3178.0,Huelva,3
Zalamea la Real,2015,3210.0,Huelva,3
Zalamea la Real,2014,3232.0,Huelva,3
Zalamea la Real,2013,3329.0,Huelva,3
Zalamea la Real,2012,3365.0,Huelva,3
Zalamea la Real,2011,3380.0,Huelva,3
Zalamea la Real,2010,3407.0,Huelva,3
Zalamea la Real,2009,3414.0,Huelva,3
Zalamea la Real,2008,3461.0,Huelva,3
Zalamea la Real,2007,3477.0,Huelva,3
Zalamea la Real,2006,3516.0,Huelva,3
Zalamea la Real,2005,3547.0,Huelva,3
Zalamea la Real,2004,3523.0,Huelva,3
Zalamea la Real,2003,3534.0,Huelva,3
Zalamea la Real,2002,3548.0,Huelva,3
Zalamea la Real,2001,3547.0,Huelva,3
Zalamea la Real,2000,3455.0,Huelva,3
Zalamea la Real,1999,3497.0,Huelva,3
Zalamea la Real,1998,3489.0,Huelva,3
Zufre,2019,808.0,Huelva,1
Zufre,2018,831.0,Huelva,1
Zufre,2017,845.0,Huelva,1
Zufre,2016,860.0,Huelva,1
Zufre,2015,886.0,Huelva,1
Zufre,2014,880.0,Huelva,1
Zufre,2013,896.0,Huelva,1
Zufre,2012,918.0,Huelva,1
Zufre,2011,930.0,Huelva,1
Zufre,2010,940.0,Huelva,1
Zufre,2009,973.0,Huelva,1
Zufre,2008,973.0,Huelva,1
Zufre,2007,987.0,Huelva,1
Zufre,2006,995.0,Huelva,1
Zufre,2005,968.0,Huelva,1
Zufre,2004,913.0,Huelva,1
Zufre,2003,910.0,Huelva,1
Zufre,2002,976.0,Huelva,1
Zufre,2001,1017.0,Huelva,1
Zufre,2000,1054.0,Huelva,1
Zufre,1999,1112.0,Huelva,1
Zufre,1998,1097.0,Huelva,1
Albanchez de Mágina,2019,1024.0,Jaén,2
Albanchez de Mágina,2018,1027.0,Jaén,2
Albanchez de Mágina,2017,1060.0,Jaén,2
Albanchez de Mágina,2016,1072.0,Jaén,2
Albanchez de Mágina,2015,1186.0,Jaén,2
Albanchez de Mágina,2014,1140.0,Jaén,2
Albanchez de Mágina,2013,1179.0,Jaén,2
Albanchez de Mágina,2012,1233.0,Jaén,2
Albanchez de Mágina,2011,1229.0,Jaén,2
Albanchez de Mágina,2010,1230.0,Jaén,2
Albanchez de Mágina,2009,1228.0,Jaén,2
Albanchez de Mágina,2008,1264.0,Jaén,2
Albanchez de Mágina,2007,1272.0,Jaén,2
Albanchez de Mágina,2006,1326.0,Jaén,2
Albanchez de Mágina,2005,1358.0,Jaén,2
Albanchez de Mágina,2004,1397.0,Jaén,2
Albanchez de Mágina,2003,1405.0,Jaén,2
Albanchez de Mágina,2002,1453.0,Jaén,2
Albanchez de Mágina,2001,1474.0,Jaén,2
Albanchez de Mágina,2000,1497.0,Jaén,2
Albanchez de Mágina,1999,1502.0,Jaén,2
Albanchez de Mágina,1998,1496.0,Jaén,2
Alcalá la Real,2019,21605.0,Jaén,4
Alcalá la Real,2018,21708.0,Jaén,4
Alcalá la Real,2017,21758.0,Jaén,4
Alcalá la Real,2016,21758.0,Jaén,4
Alcalá la Real,2015,22036.0,Jaén,4
Alcalá la Real,2014,22324.0,Jaén,4
Alcalá la Real,2013,22682.0,Jaén,4
Alcalá la Real,2012,22870.0,Jaén,4
Alcalá la Real,2011,22758.0,Jaén,4
Alcalá la Real,2010,22759.0,Jaén,4
Alcalá la Real,2009,22783.0,Jaén,4
Alcalá la Real,2008,22524.0,Jaén,4
Alcalá la Real,2007,22324.0,Jaén,4
Alcalá la Real,2006,22129.0,Jaén,4
Alcalá la Real,2005,22038.0,Jaén,4
Alcalá la Real,2004,21806.0,Jaén,4
Alcalá la Real,2003,21880.0,Jaén,4
Alcalá la Real,2002,21517.0,Jaén,4
Alcalá la Real,2001,21523.0,Jaén,4
Alcalá la Real,2000,21599.0,Jaén,4
Alcalá la Real,1999,21521.0,Jaén,4
Alcalá la Real,1998,21493.0,Jaén,4
Alcaudete,2019,10498.0,Jaén,4
Alcaudete,2018,10558.0,Jaén,4
Alcaudete,2017,10634.0,Jaén,4
Alcaudete,2016,10698.0,Jaén,4
Alcaudete,2015,10779.0,Jaén,4
Alcaudete,2014,10896.0,Jaén,4
Alcaudete,2013,11008.0,Jaén,4
Alcaudete,2012,11139.0,Jaén,4
Alcaudete,2011,11265.0,Jaén,4
Alcaudete,2010,11135.0,Jaén,4
Alcaudete,2009,11135.0,Jaén,4
Alcaudete,2008,11015.0,Jaén,4
Alcaudete,2007,11113.0,Jaén,4
Alcaudete,2006,11164.0,Jaén,4
Alcaudete,2005,11143.0,Jaén,4
Alcaudete,2004,11101.0,Jaén,4
Alcaudete,2003,11151.0,Jaén,4
Alcaudete,2002,11199.0,Jaén,4
Alcaudete,2001,11261.0,Jaén,4
Alcaudete,2000,11367.0,Jaén,4
Alcaudete,1999,11404.0,Jaén,4
Alcaudete,1998,11346.0,Jaén,4
Aldeaquemada,2019,481.0,Jaén,1
Aldeaquemada,2018,501.0,Jaén,1
Aldeaquemada,2017,503.0,Jaén,1
Aldeaquemada,2016,516.0,Jaén,1
Aldeaquemada,2015,531.0,Jaén,1
Aldeaquemada,2014,536.0,Jaén,1
Aldeaquemada,2013,540.0,Jaén,1
Aldeaquemada,2012,550.0,Jaén,1
Aldeaquemada,2011,560.0,Jaén,1
Aldeaquemada,2010,541.0,Jaén,1
Aldeaquemada,2009,545.0,Jaén,1
Aldeaquemada,2008,552.0,Jaén,1
Aldeaquemada,2007,571.0,Jaén,1
Aldeaquemada,2006,542.0,Jaén,1
Aldeaquemada,2005,545.0,Jaén,1
Aldeaquemada,2004,539.0,Jaén,1
Aldeaquemada,2003,549.0,Jaén,1
Aldeaquemada,2002,567.0,Jaén,1
Aldeaquemada,2001,573.0,Jaén,1
Aldeaquemada,2000,602.0,Jaén,1
Aldeaquemada,1999,627.0,Jaén,1
Aldeaquemada,1998,613.0,Jaén,1
Andújar,2019,36793.0,Jaén,4
Andújar,2018,37113.0,Jaén,4
Andújar,2017,37611.0,Jaén,4
Andújar,2016,37975.0,Jaén,4
Andújar,2015,38246.0,Jaén,4
Andújar,2014,38549.0,Jaén,4
Andújar,2013,38885.0,Jaén,4
Andújar,2012,39008.0,Jaén,4
Andújar,2011,39095.0,Jaén,4
Andújar,2010,39171.0,Jaén,4
Andújar,2009,39111.0,Jaén,4
Andújar,2008,38979.0,Jaén,4
Andújar,2007,38769.0,Jaén,4
Andújar,2006,38662.0,Jaén,4
Andújar,2005,38539.0,Jaén,4
Andújar,2004,38241.0,Jaén,4
Andújar,2003,37681.0,Jaén,4
Andújar,2002,37920.0,Jaén,4
Andújar,2001,37903.0,Jaén,4
Andújar,2000,37621.0,Jaén,4
Andújar,1999,38254.0,Jaén,4
Andújar,1998,38254.0,Jaén,4
Arjona,2019,5542.0,Jaén,3
Arjona,2018,5595.0,Jaén,3
Arjona,2017,5662.0,Jaén,3
Arjona,2016,5691.0,Jaén,3
Arjona,2015,5692.0,Jaén,3
Arjona,2014,5732.0,Jaén,3
Arjona,2013,5764.0,Jaén,3
Arjona,2012,5763.0,Jaén,3
Arjona,2011,5771.0,Jaén,3
Arjona,2010,5807.0,Jaén,3
Arjona,2009,5822.0,Jaén,3
Arjona,2008,5826.0,Jaén,3
Arjona,2007,5826.0,Jaén,3
Arjona,2006,5775.0,Jaén,3
Arjona,2005,5759.0,Jaén,3
Arjona,2004,5648.0,Jaén,3
Arjona,2003,5641.0,Jaén,3
Arjona,2002,5659.0,Jaén,3
Arjona,2001,5696.0,Jaén,3
Arjona,2000,5634.0,Jaén,3
Arjona,1999,5695.0,Jaén,3
Arjona,1998,5683.0,Jaén,3
Arjonilla,2019,3575.0,Jaén,3
Arjonilla,2018,3610.0,Jaén,3
Arjonilla,2017,3654.0,Jaén,3
Arjonilla,2016,3695.0,Jaén,3
Arjonilla,2015,3729.0,Jaén,3
Arjonilla,2014,3764.0,Jaén,3
Arjonilla,2013,3793.0,Jaén,3
Arjonilla,2012,3830.0,Jaén,3
Arjonilla,2011,3837.0,Jaén,3
Arjonilla,2010,3840.0,Jaén,3
Arjonilla,2009,3851.0,Jaén,3
Arjonilla,2008,3876.0,Jaén,3
Arjonilla,2007,3886.0,Jaén,3
Arjonilla,2006,3908.0,Jaén,3
Arjonilla,2005,3926.0,Jaén,3
Arjonilla,2004,3935.0,Jaén,3
Arjonilla,2003,3971.0,Jaén,3
Arjonilla,2002,3957.0,Jaén,3
Arjonilla,2001,3951.0,Jaén,3
Arjonilla,2000,3917.0,Jaén,3
Arjonilla,1999,3941.0,Jaén,3
Arjonilla,1998,3996.0,Jaén,3
Arquillos,2019,1734.0,Jaén,2
Arquillos,2018,1767.0,Jaén,2
Arquillos,2017,1797.0,Jaén,2
Arquillos,2016,1836.0,Jaén,2
Arquillos,2015,1872.0,Jaén,2
Arquillos,2014,1900.0,Jaén,2
Arquillos,2013,1948.0,Jaén,2
Arquillos,2012,1970.0,Jaén,2
Arquillos,2011,1967.0,Jaén,2
Arquillos,2010,1944.0,Jaén,2
Arquillos,2009,1952.0,Jaén,2
Arquillos,2008,1937.0,Jaén,2
Arquillos,2007,1966.0,Jaén,2
Arquillos,2006,1985.0,Jaén,2
Arquillos,2005,1981.0,Jaén,2
Arquillos,2004,1962.0,Jaén,2
Arquillos,2003,1944.0,Jaén,2
Arquillos,2002,1926.0,Jaén,2
Arquillos,2001,1921.0,Jaén,2
Arquillos,2000,1970.0,Jaén,2
Arquillos,1999,1936.0,Jaén,2
Arquillos,1998,1892.0,Jaén,2
Arroyo del Ojanco,2019,2288.0,Jaén,3
Arroyo del Ojanco,2018,2323.0,Jaén,3
Arroyo del Ojanco,2017,2353.0,Jaén,3
Arroyo del Ojanco,2016,2354.0,Jaén,3
Arroyo del Ojanco,2015,2373.0,Jaén,3
Arroyo del Ojanco,2014,2455.0,Jaén,3
Arroyo del Ojanco,2013,2505.0,Jaén,3
Arroyo del Ojanco,2012,2525.0,Jaén,3
Arroyo del Ojanco,2011,2522.0,Jaén,3
Arroyo del Ojanco,2010,2509.0,Jaén,3
Arroyo del Ojanco,2009,2483.0,Jaén,3
Arroyo del Ojanco,2008,2490.0,Jaén,3
Arroyo del Ojanco,2007,2468.0,Jaén,3
Arroyo del Ojanco,2006,2500.0,Jaén,3
Arroyo del Ojanco,2005,2533.0,Jaén,3
Arroyo del Ojanco,2004,2468.0,Jaén,3
Arroyo del Ojanco,2003,2287.0,Jaén,3
Arroyo del Ojanco,2002,2348.0,Jaén,3
Arroyo del Ojanco,2001,,Jaén,3
Arroyo del Ojanco,2000,,Jaén,3
Arroyo del Ojanco,1999,,Jaén,3
Arroyo del Ojanco,1998,,Jaén,3
Baeza,2019,15841.0,Jaén,4
Baeza,2018,15902.0,Jaén,4
Baeza,2017,15996.0,Jaén,4
Baeza,2016,16100.0,Jaén,4
Baeza,2015,16163.0,Jaén,4
Baeza,2014,16215.0,Jaén,4
Baeza,2013,16302.0,Jaén,4
Baeza,2012,16535.0,Jaén,4
Baeza,2011,16411.0,Jaén,4
Baeza,2010,16360.0,Jaén,4
Baeza,2009,16253.0,Jaén,4
Baeza,2008,16197.0,Jaén,4
Baeza,2007,16135.0,Jaén,4
Baeza,2006,16056.0,Jaén,4
Baeza,2005,15880.0,Jaén,4
Baeza,2004,15177.0,Jaén,4
Baeza,2003,15072.0,Jaén,4
Baeza,2002,15223.0,Jaén,4
Baeza,2001,15276.0,Jaén,4
Baeza,2000,15738.0,Jaén,4
Baeza,1999,15841.0,Jaén,4
Baeza,1998,15635.0,Jaén,4
Bailén,2019,17667.0,Jaén,4
Bailén,2018,17820.0,Jaén,4
Bailén,2017,17924.0,Jaén,4
Bailén,2016,18085.0,Jaén,4
Bailén,2015,18243.0,Jaén,4
Bailén,2014,18419.0,Jaén,4
Bailén,2013,18616.0,Jaén,4
Bailén,2012,18725.0,Jaén,4
Bailén,2011,18741.0,Jaén,4
Bailén,2010,18763.0,Jaén,4
Bailén,2009,18785.0,Jaén,4
Bailén,2008,18798.0,Jaén,4
Bailén,2007,18583.0,Jaén,4
Bailén,2006,18362.0,Jaén,4
Bailén,2005,18202.0,Jaén,4
Bailén,2004,17966.0,Jaén,4
Bailén,2003,17845.0,Jaén,4
Bailén,2002,17736.0,Jaén,4
Bailén,2001,17672.0,Jaén,4
Bailén,2000,17472.0,Jaén,4
Bailén,1999,17481.0,Jaén,4
Bailén,1998,17414.0,Jaén,4
Baños de la Encina,2019,2582.0,Jaén,3
Baños de la Encina,2018,2611.0,Jaén,3
Baños de la Encina,2017,2613.0,Jaén,3
Baños de la Encina,2016,2634.0,Jaén,3
Baños de la Encina,2015,2672.0,Jaén,3
Baños de la Encina,2014,2669.0,Jaén,3
Baños de la Encina,2013,2679.0,Jaén,3
Baños de la Encina,2012,2694.0,Jaén,3
Baños de la Encina,2011,2714.0,Jaén,3
Baños de la Encina,2010,2733.0,Jaén,3
Baños de la Encina,2009,2716.0,Jaén,3
Baños de la Encina,2008,2713.0,Jaén,3
Baños de la Encina,2007,2743.0,Jaén,3
Baños de la Encina,2006,2715.0,Jaén,3
Baños de la Encina,2005,2738.0,Jaén,3
Baños de la Encina,2004,2734.0,Jaén,3
Baños de la Encina,2003,2716.0,Jaén,3
Baños de la Encina,2002,2688.0,Jaén,3
Baños de la Encina,2001,2700.0,Jaén,3
Baños de la Encina,2000,2721.0,Jaén,3
Baños de la Encina,1999,2783.0,Jaén,3
Baños de la Encina,1998,2747.0,Jaén,3
Beas de Segura,2019,5130.0,Jaén,3
Beas de Segura,2018,5191.0,Jaén,3
Beas de Segura,2017,5275.0,Jaén,3
Beas de Segura,2016,5380.0,Jaén,3
Beas de Segura,2015,5439.0,Jaén,3
Beas de Segura,2014,5542.0,Jaén,3
Beas de Segura,2013,5642.0,Jaén,3
Beas de Segura,2012,5804.0,Jaén,3
Beas de Segura,2011,5763.0,Jaén,3
Beas de Segura,2010,5674.0,Jaén,3
Beas de Segura,2009,5591.0,Jaén,3
Beas de Segura,2008,5586.0,Jaén,3
Beas de Segura,2007,5571.0,Jaén,3
Beas de Segura,2006,5467.0,Jaén,3
Beas de Segura,2005,5456.0,Jaén,3
Beas de Segura,2004,5477.0,Jaén,3
Beas de Segura,2003,5647.0,Jaén,3
Beas de Segura,2002,5661.0,Jaén,3
Beas de Segura,2001,8061.0,Jaén,3
Beas de Segura,2000,8029.0,Jaén,3
Beas de Segura,1999,8135.0,Jaén,3
Beas de Segura,1998,8092.0,Jaén,3
Bedmar y Garcíez,2019,2642.0,Jaén,3
Bedmar y Garcíez,2018,2682.0,Jaén,3
Bedmar y Garcíez,2017,2757.0,Jaén,3
Bedmar y Garcíez,2016,2823.0,Jaén,3
Bedmar y Garcíez,2015,2871.0,Jaén,3
Bedmar y Garcíez,2014,2902.0,Jaén,3
Bedmar y Garcíez,2013,2969.0,Jaén,3
Bedmar y Garcíez,2012,3051.0,Jaén,3
Bedmar y Garcíez,2011,3112.0,Jaén,3
Bedmar y Garcíez,2010,3132.0,Jaén,3
Bedmar y Garcíez,2009,3127.0,Jaén,3
Bedmar y Garcíez,2008,3137.0,Jaén,3
Bedmar y Garcíez,2007,3161.0,Jaén,3
Bedmar y Garcíez,2006,3185.0,Jaén,3
Bedmar y Garcíez,2005,3210.0,Jaén,3
Bedmar y Garcíez,2004,3227.0,Jaén,3
Bedmar y Garcíez,2003,3237.0,Jaén,3
Bedmar y Garcíez,2002,3240.0,Jaén,3
Bedmar y Garcíez,2001,3253.0,Jaén,3
Bedmar y Garcíez,2000,3268.0,Jaén,3
Bedmar y Garcíez,1999,3239.0,Jaén,3
Bedmar y Garcíez,1998,3220.0,Jaén,3
Begíjar,2019,3029.0,Jaén,3
Begíjar,2018,3075.0,Jaén,3
Begíjar,2017,3073.0,Jaén,3
Begíjar,2016,3102.0,Jaén,3
Begíjar,2015,3133.0,Jaén,3
Begíjar,2014,3133.0,Jaén,3
Begíjar,2013,3135.0,Jaén,3
Begíjar,2012,3151.0,Jaén,3
Begíjar,2011,3168.0,Jaén,3
Begíjar,2010,3174.0,Jaén,3
Begíjar,2009,3165.0,Jaén,3
Begíjar,2008,3148.0,Jaén,3
Begíjar,2007,3161.0,Jaén,3
Begíjar,2006,3101.0,Jaén,3
Begíjar,2005,3109.0,Jaén,3
Begíjar,2004,3109.0,Jaén,3
Begíjar,2003,3118.0,Jaén,3
Begíjar,2002,3117.0,Jaén,3
Begíjar,2001,3161.0,Jaén,3
Begíjar,2000,3136.0,Jaén,3
Begíjar,1999,3171.0,Jaén,3
Begíjar,1998,3176.0,Jaén,3
Bélmez de la Moraleda,2019,1567.0,Jaén,2
Bélmez de la Moraleda,2018,1567.0,Jaén,2
Bélmez de la Moraleda,2017,1600.0,Jaén,2
Bélmez de la Moraleda,2016,1646.0,Jaén,2
Bélmez de la Moraleda,2015,1693.0,Jaén,2
Bélmez de la Moraleda,2014,1709.0,Jaén,2
Bélmez de la Moraleda,2013,1726.0,Jaén,2
Bélmez de la Moraleda,2012,1752.0,Jaén,2
Bélmez de la Moraleda,2011,1763.0,Jaén,2
Bélmez de la Moraleda,2010,1795.0,Jaén,2
Bélmez de la Moraleda,2009,1833.0,Jaén,2
Bélmez de la Moraleda,2008,1868.0,Jaén,2
Bélmez de la Moraleda,2007,1894.0,Jaén,2
Bélmez de la Moraleda,2006,1922.0,Jaén,2
Bélmez de la Moraleda,2005,1937.0,Jaén,2
Bélmez de la Moraleda,2004,1897.0,Jaén,2
Bélmez de la Moraleda,2003,1954.0,Jaén,2
Bélmez de la Moraleda,2002,1968.0,Jaén,2
Bélmez de la Moraleda,2001,1964.0,Jaén,2
Bélmez de la Moraleda,2000,1959.0,Jaén,2
Bélmez de la Moraleda,1999,2055.0,Jaén,2
Bélmez de la Moraleda,1998,2067.0,Jaén,2
Benatae,2019,448.0,Jaén,1
Benatae,2018,457.0,Jaén,1
Benatae,2017,467.0,Jaén,1
Benatae,2016,463.0,Jaén,1
Benatae,2015,487.0,Jaén,1
Benatae,2014,498.0,Jaén,1
Benatae,2013,531.0,Jaén,1
Benatae,2012,551.0,Jaén,1
Benatae,2011,546.0,Jaén,1
Benatae,2010,548.0,Jaén,1
Benatae,2009,545.0,Jaén,1
Benatae,2008,563.0,Jaén,1
Benatae,2007,582.0,Jaén,1
Benatae,2006,586.0,Jaén,1
Benatae,2005,596.0,Jaén,1
Benatae,2004,600.0,Jaén,1
Benatae,2003,622.0,Jaén,1
Benatae,2002,547.0,Jaén,1
Benatae,2001,565.0,Jaén,1
Benatae,2000,574.0,Jaén,1
Benatae,1999,581.0,Jaén,1
Benatae,1998,581.0,Jaén,1
Cabra del Santo Cristo,2019,1779.0,Jaén,3
Cabra del Santo Cristo,2018,1840.0,Jaén,3
Cabra del Santo Cristo,2017,1877.0,Jaén,3
Cabra del Santo Cristo,2016,1908.0,Jaén,3
Cabra del Santo Cristo,2015,1937.0,Jaén,3
Cabra del Santo Cristo,2014,1968.0,Jaén,3
Cabra del Santo Cristo,2013,1996.0,Jaén,3
Cabra del Santo Cristo,2012,2034.0,Jaén,3
Cabra del Santo Cristo,2011,2055.0,Jaén,3
Cabra del Santo Cristo,2010,2070.0,Jaén,3
Cabra del Santo Cristo,2009,2101.0,Jaén,3
Cabra del Santo Cristo,2008,2110.0,Jaén,3
Cabra del Santo Cristo,2007,2157.0,Jaén,3
Cabra del Santo Cristo,2006,2212.0,Jaén,3
Cabra del Santo Cristo,2005,2246.0,Jaén,3
Cabra del Santo Cristo,2004,2240.0,Jaén,3
Cabra del Santo Cristo,2003,2238.0,Jaén,3
Cabra del Santo Cristo,2002,2247.0,Jaén,3
Cabra del Santo Cristo,2001,2229.0,Jaén,3
Cabra del Santo Cristo,2000,2250.0,Jaén,3
Cabra del Santo Cristo,1999,2275.0,Jaén,3
Cabra del Santo Cristo,1998,2249.0,Jaén,3
Cambil,2019,2703.0,Jaén,3
Cambil,2018,2739.0,Jaén,3
Cambil,2017,2772.0,Jaén,3
Cambil,2016,2802.0,Jaén,3
Cambil,2015,2857.0,Jaén,3
Cambil,2014,2861.0,Jaén,3
Cambil,2013,2861.0,Jaén,3
Cambil,2012,2912.0,Jaén,3
Cambil,2011,2921.0,Jaén,3
Cambil,2010,2940.0,Jaén,3
Cambil,2009,2968.0,Jaén,3
Cambil,2008,2967.0,Jaén,3
Cambil,2007,2943.0,Jaén,3
Cambil,2006,2996.0,Jaén,3
Cambil,2005,3024.0,Jaén,3
Cambil,2004,3034.0,Jaén,3
Cambil,2003,2995.0,Jaén,3
Cambil,2002,3071.0,Jaén,3
Cambil,2001,3063.0,Jaén,3
Cambil,2000,3108.0,Jaén,3
Cambil,1999,3183.0,Jaén,3
Cambil,1998,3221.0,Jaén,3
Campillo de Arenas,2019,1760.0,Jaén,3
Campillo de Arenas,2018,1784.0,Jaén,3
Campillo de Arenas,2017,1854.0,Jaén,3
Campillo de Arenas,2016,1897.0,Jaén,3
Campillo de Arenas,2015,1941.0,Jaén,3
Campillo de Arenas,2014,1977.0,Jaén,3
Campillo de Arenas,2013,2014.0,Jaén,3
Campillo de Arenas,2012,2073.0,Jaén,3
Campillo de Arenas,2011,2055.0,Jaén,3
Campillo de Arenas,2010,2084.0,Jaén,3
Campillo de Arenas,2009,2094.0,Jaén,3
Campillo de Arenas,2008,1977.0,Jaén,3
Campillo de Arenas,2007,1985.0,Jaén,3
Campillo de Arenas,2006,2020.0,Jaén,3
Campillo de Arenas,2005,2026.0,Jaén,3
Campillo de Arenas,2004,2098.0,Jaén,3
Campillo de Arenas,2003,2118.0,Jaén,3
Campillo de Arenas,2002,2054.0,Jaén,3
Campillo de Arenas,2001,2119.0,Jaén,3
Campillo de Arenas,2000,2179.0,Jaén,3
Campillo de Arenas,1999,2221.0,Jaén,3
Campillo de Arenas,1998,2250.0,Jaén,3
Canena,2019,1831.0,Jaén,3
Canena,2018,1882.0,Jaén,3
Canena,2017,1927.0,Jaén,3
Canena,2016,1943.0,Jaén,3
Canena,2015,1959.0,Jaén,3
Canena,2014,1981.0,Jaén,3
Canena,2013,2018.0,Jaén,3
Canena,2012,2105.0,Jaén,3
Canena,2011,2114.0,Jaén,3
Canena,2010,2092.0,Jaén,3
Canena,2009,2083.0,Jaén,3
Canena,2008,2096.0,Jaén,3
Canena,2007,2089.0,Jaén,3
Canena,2006,2082.0,Jaén,3
Canena,2005,2092.0,Jaén,3
Canena,2004,2103.0,Jaén,3
Canena,2003,2118.0,Jaén,3
Canena,2002,2132.0,Jaén,3
Canena,2001,2117.0,Jaén,3
Canena,2000,2122.0,Jaén,3
Canena,1999,2139.0,Jaén,3
Canena,1998,2142.0,Jaén,3
Carboneros,2019,615.0,Jaén,1
Carboneros,2018,606.0,Jaén,1
Carboneros,2017,625.0,Jaén,1
Carboneros,2016,630.0,Jaén,1
Carboneros,2015,641.0,Jaén,1
Carboneros,2014,641.0,Jaén,1
Carboneros,2013,647.0,Jaén,1
Carboneros,2012,663.0,Jaén,1
Carboneros,2011,661.0,Jaén,1
Carboneros,2010,670.0,Jaén,1
Carboneros,2009,663.0,Jaén,1
Carboneros,2008,670.0,Jaén,1
Carboneros,2007,674.0,Jaén,1
Carboneros,2006,671.0,Jaén,1
Carboneros,2005,680.0,Jaén,1
Carboneros,2004,691.0,Jaén,1
Carboneros,2003,673.0,Jaén,1
Carboneros,2002,676.0,Jaén,1
Carboneros,2001,683.0,Jaén,1
Carboneros,2000,679.0,Jaén,1
Carboneros,1999,681.0,Jaén,1
Carboneros,1998,696.0,Jaén,1
Cárcheles,2019,1363.0,Jaén,2
Cárcheles,2018,1373.0,Jaén,2
Cárcheles,2017,1375.0,Jaén,2
Cárcheles,2016,1387.0,Jaén,2
Cárcheles,2015,1425.0,Jaén,2
Cárcheles,2014,1458.0,Jaén,2
Cárcheles,2013,1466.0,Jaén,2
Cárcheles,2012,1497.0,Jaén,2
Cárcheles,2011,1488.0,Jaén,2
Cárcheles,2010,1504.0,Jaén,2
Cárcheles,2009,1505.0,Jaén,2
Cárcheles,2008,1491.0,Jaén,2
Cárcheles,2007,1507.0,Jaén,2
Cárcheles,2006,1441.0,Jaén,2
Cárcheles,2005,1479.0,Jaén,2
Cárcheles,2004,1436.0,Jaén,2
Cárcheles,2003,1463.0,Jaén,2
Cárcheles,2002,1500.0,Jaén,2
Cárcheles,2001,1528.0,Jaén,2
Cárcheles,2000,1537.0,Jaén,2
Cárcheles,1999,1570.0,Jaén,2
Cárcheles,1998,1550.0,Jaén,2
La Carolina,2019,15261.0,Jaén,4
La Carolina,2018,15306.0,Jaén,4
La Carolina,2017,15508.0,Jaén,4
La Carolina,2016,15579.0,Jaén,4
La Carolina,2015,15673.0,Jaén,4
La Carolina,2014,15808.0,Jaén,4
La Carolina,2013,15899.0,Jaén,4
La Carolina,2012,15945.0,Jaén,4
La Carolina,2011,15978.0,Jaén,4
La Carolina,2010,15901.0,Jaén,4
La Carolina,2009,15880.0,Jaén,4
La Carolina,2008,15649.0,Jaén,4
La Carolina,2007,15676.0,Jaén,4
La Carolina,2006,15576.0,Jaén,4
La Carolina,2005,15545.0,Jaén,4
La Carolina,2004,15573.0,Jaén,4
La Carolina,2003,15198.0,Jaén,4
La Carolina,2002,14981.0,Jaén,4
La Carolina,2001,15029.0,Jaén,4
La Carolina,2000,14938.0,Jaén,4
La Carolina,1999,15121.0,Jaén,4
La Carolina,1998,14674.0,Jaén,4
Castellar,2019,3314.0,Jaén,3
Castellar,2018,3364.0,Jaén,3
Castellar,2017,3389.0,Jaén,3
Castellar,2016,3411.0,Jaén,3
Castellar,2015,3440.0,Jaén,3
