Provincia,Municipios,Población,Resultado Izquierda,Resultado Derecha,Diferencia,Fecha,Mes,Año
Almería,Turre,3346,44.35,54.49,-10.14,201606,06,2016
Almería,Turrillas,242,22.92,77.08,-54.16,201606,06,2016
Almería,Uleila del Campo,897,49.79,49.15,0.64,201606,06,2016
Almería,Urrácal,336,54.81,45.19,9.62,201606,06,2016
Almería,Velefique,268,55.56,43.92,11.64,201606,06,2016
Almería,Vélez-Blanco,2035,51.27,47.65,3.62,201606,06,2016
Almería,Vélez-Rubio,6767,39.94,59.23,-19.29,201606,06,2016
Almería,Vera,15108,39.1,59.44,-20.34,201606,06,2016
Almería,Viator,5698,49.13,49.79,-0.66,201606,06,2016
Almería,Vícar,24571,39.75,59.59,-19.84,201606,06,2016
Almería,Zurgena,3030,44.64,55.06,-10.42,201606,06,2016
Almería,Las Tres Villas,615,55.08,44.92,10.16,201606,06,2016
Almería,El Ejido,85961,32.05,67.14,-35.09,201606,06,2016
Almería,La Mojonera,8963,30.05,69.27,-39.22,201606,06,2016
Cádiz,Alcalá de los Gazules,5326,64.15,35.38,28.77,201606,06,2016
Cádiz,Alcalá del Valle,5224,89.41,10.02,79.39,201606,06,2016
Cádiz,Algar,1448,54.62,44.53,10.09,201606,06,2016
Cádiz,Algeciras,118920,45.45,53.49,-8.04,201606,06,2016
Cádiz,Algodonales,5649,67.48,31.58,35.9,201606,06,2016
Cádiz,Arcos de la Frontera,31193,55.93,42.79,13.14,201606,06,2016
Cádiz,Barbate,22808,51.63,46.29,5.34,201606,06,2016
Cádiz,Los Barrios,23167,52.07,46.73,5.34,201606,06,2016
Cádiz,Benaocaz,720,48.29,51.46,-3.17,201606,06,2016
Cádiz,Bornos,7934,63.2,34.55,28.65,201606,06,2016
Cádiz,El Bosque,2067,53.05,45.92,7.13,201606,06,2016
Cádiz,Cádiz,120468,53.36,45.56,7.8,201606,06,2016
Cádiz,Castellar de la Frontera,3045,59.62,39.39,20.23,201606,06,2016
Cádiz,Conil de la Frontera,22136,52.04,46.41,5.63,201606,06,2016
Cádiz,Chiclana de la Frontera,82777,47.79,50.88,-3.09,201606,06,2016
Cádiz,Chipiona,19062,48.11,50.56,-2.45,201606,06,2016
Cádiz,Espera,3915,64.32,33.91,30.41,201606,06,2016
Cádiz,El Gastor,1809,52.28,46.75,5.53,201606,06,2016
Cádiz,Grazalema,2165,53.69,45.59,8.1,201606,06,2016
Cádiz,Jerez de la Frontera,212876,49.66,49.16,0.5,201606,06,2016
Cádiz,Jimena de la Frontera,9772,60.55,38.22,22.33,201606,06,2016
Cádiz,La Línea de la Concepción,63352,53.01,45.92,7.09,201606,06,2016
Cádiz,Medina-Sidonia,11749,66.45,32.48,33.97,201606,06,2016
Cádiz,Olvera,8289,59.24,39.79,19.45,201606,06,2016
Cádiz,Paterna de Rivera,5585,70.96,27.25,43.71,201606,06,2016
Cádiz,Prado del Rey,5819,47.45,51.66,-4.21,201606,06,2016
Cádiz,El Puerto de Santa María,88335,45.43,53.5,-8.07,201606,06,2016
Cádiz,Puerto Real,41509,69.84,28.64,41.2,201606,06,2016
Cádiz,Puerto Serrano,7145,70.57,27.9,42.67,201606,06,2016
Cádiz,Rota,29123,45.01,53.91,-8.9,201606,06,2016
Cádiz,San Fernando,96131,48.38,50.47,-2.09,201606,06,2016
Cádiz,Sanlúcar de Barrameda,67433,54.71,44.12,10.59,201606,06,2016
Cádiz,San Roque,29373,53.06,45.65,7.41,201606,06,2016
Cádiz,Setenil de las Bodegas,2845,62.36,36.72,25.64,201606,06,2016
Cádiz,Tarifa,18011,51.95,46.86,5.09,201606,06,2016
Cádiz,Torre Alháquime,779,58.25,41.0,17.25,201606,06,2016
Cádiz,Trebujena,7072,84.9,14.33,70.57,201606,06,2016
Cádiz,Ubrique,16836,45.91,53.05,-7.14,201606,06,2016
Cádiz,Vejer de la Frontera,12812,47.8,50.43,-2.63,201606,06,2016
Cádiz,Villaluenga del Rosario,471,67.47,32.19,35.28,201606,06,2016
Cádiz,Villamartín,12271,50.87,48.03,2.84,201606,06,2016
Cádiz,Zahara,1436,55.36,43.82,11.54,201606,06,2016
Cádiz,Benalup-Casas Viejas,7000,64.83,33.27,31.56,201606,06,2016
Cádiz,San José del Valle,4427,51.15,47.74,3.41,201606,06,2016
Córdoba,Adamuz,4317,57.76,41.13,16.63,201606,06,2016
Córdoba,Aguilar de la Frontera,13551,67.18,31.67,35.51,201606,06,2016
Córdoba,Alcaracejos,1523,53.23,46.56,6.67,201606,06,2016
Córdoba,Almedinilla,2455,50.59,48.48,2.11,201606,06,2016
Córdoba,Almodóvar del Río,7961,65.96,32.13,33.83,201606,06,2016
Córdoba,Añora,1563,44.14,55.13,-10.99,201606,06,2016
Córdoba,Baena,19802,56.95,42.17,14.78,201606,06,2016
Córdoba,Belalcázar,3437,53.25,45.59,7.66,201606,06,2016
Córdoba,Belmez,3119,56.87,42.04,14.83,201606,06,2016
Córdoba,Benamejí,5060,62.7,36.59,26.11,201606,06,2016
Córdoba,Los Blázquez,703,50.65,48.48,2.17,201606,06,2016
Córdoba,Bujalance,7693,64.72,34.47,30.25,201606,06,2016
Córdoba,Cabra,20837,45.61,53.06,-7.45,201606,06,2016
Córdoba,Cañete de las Torres,3010,63.58,35.72,27.86,201606,06,2016
Córdoba,Carcabuey,2595,55.6,43.76,11.84,201606,06,2016
Córdoba,Cardeña,1604,63.58,35.85,27.73,201606,06,2016
Córdoba,La Carlota,13929,59.91,39.07,20.84,201606,06,2016
Córdoba,El Carpio,4496,56.24,42.71,13.53,201606,06,2016
Córdoba,Castro del Río,7972,65.98,32.74,33.24,201606,06,2016
Córdoba,Conquista,438,60.61,38.64,21.97,201606,06,2016
Córdoba,Córdoba,327362,44.46,54.3,-9.84,201606,06,2016
Córdoba,Doña Mencía,4882,77.42,21.97,55.45,201606,06,2016
Córdoba,Dos Torres,2457,41.18,58.27,-17.09,201606,06,2016
Córdoba,Encinas Reales,2343,61.92,36.92,25.0,201606,06,2016
Córdoba,Espejo,3443,76.34,23.04,53.3,201606,06,2016
Córdoba,Espiel,2508,57.58,42.14,15.44,201606,06,2016
Córdoba,Fernán-Núñez,9713,65.8,33.12,32.68,201606,06,2016
Córdoba,Fuente la Lancha,377,61.45,38.15,23.3,201606,06,2016
Córdoba,Fuente Obejuna,4894,57.56,41.44,16.12,201606,06,2016
Córdoba,Fuente Palmera,10895,67.46,31.55,35.91,201606,06,2016
Córdoba,Fuente-Tójar,721,59.26,40.09,19.17,201606,06,2016
Córdoba,La Granjuela,482,46.36,52.42,-6.06,201606,06,2016
Córdoba,Guadalcázar,1566,63.71,35.25,28.46,201606,06,2016
Córdoba,El Guijo,372,44.67,54.51,-9.84,201606,06,2016
Córdoba,Hinojosa del Duque,7054,44.79,54.23,-9.44,201606,06,2016
Córdoba,Hornachuelos,4642,68.06,31.05,37.01,201606,06,2016
Córdoba,Iznájar,4556,54.53,44.48,10.05,201606,06,2016
Córdoba,Lucena,42697,41.75,57.33,-15.58,201606,06,2016
Córdoba,Luque,3127,60.66,38.69,21.97,201606,06,2016
Córdoba,Montalbán de Córdoba,4519,69.33,29.33,40.0,201606,06,2016
Córdoba,Montemayor,3950,69.97,28.57,41.4,201606,06,2016
Córdoba,Montilla,23519,57.37,41.03,16.34,201606,06,2016
Córdoba,Montoro,9640,62.94,35.53,27.41,201606,06,2016
Córdoba,Monturque,2007,64.21,35.11,29.1,201606,06,2016
Córdoba,Moriles,3848,63.81,35.67,28.14,201606,06,2016
Córdoba,Nueva Carteya,5470,79.05,19.86,59.19,201606,06,2016
Córdoba,Obejo,2027,54.75,43.97,10.78,201606,06,2016
Córdoba,Palenciana,1545,65.25,33.26,31.99,201606,06,2016
Córdoba,Palma del Río,21522,58.84,40.06,18.78,201606,06,2016
Córdoba,Pedro Abad,2927,59.6,39.56,20.04,201606,06,2016
Córdoba,Pedroche,1624,56.4,43.4,13.0,201606,06,2016
Córdoba,Peñarroya-Pueblonuevo,11300,53.45,45.29,8.16,201606,06,2016
Córdoba,Posadas,7544,62.03,36.72,25.31,201606,06,2016
Córdoba,Pozoblanco,17380,47.08,51.9,-4.82,201606,06,2016
Córdoba,Priego de Córdoba,22936,45.22,53.29,-8.07,201606,06,2016
Córdoba,Puente Genil,30167,57.76,41.3,16.46,201606,06,2016
Córdoba,La Rambla,7547,61.0,37.88,23.12,201606,06,2016
Córdoba,Rute,10269,51.39,47.28,4.11,201606,06,2016
Córdoba,San Sebastián de los Ballesteros,816,48.3,50.95,-2.65,201606,06,2016
Córdoba,Santaella,6062,63.1,35.67,27.43,201606,06,2016
Córdoba,Santa Eufemia,859,67.87,31.96,35.91,201606,06,2016
Córdoba,Torrecampo,1177,53.41,45.83,7.58,201606,06,2016
Córdoba,Valenzuela,1241,48.0,51.72,-3.72,201606,06,2016
Córdoba,Valsequillo,379,53.81,45.34,8.47,201606,06,2016
Córdoba,La Victoria,2375,53.81,44.88,8.93,201606,06,2016
Córdoba,Villa del Río,7403,60.12,38.68,21.44,201606,06,2016
Córdoba,Villafranca de Córdoba,4889,53.98,44.91,9.07,201606,06,2016
Córdoba,Villaharta,703,66.08,31.41,34.67,201606,06,2016
Córdoba,Villanueva de Córdoba,9141,57.31,41.84,15.47,201606,06,2016
Córdoba,Villanueva del Duque,1553,43.33,55.54,-12.21,201606,06,2016
Córdoba,Villanueva del Rey,1096,60.32,39.37,20.95,201606,06,2016
Córdoba,Villaralto,1238,68.81,30.44,38.37,201606,06,2016
Córdoba,Villaviciosa de Córdoba,3443,64.38,34.87,29.51,201606,06,2016
Córdoba,El Viso,2651,62.22,36.76,25.46,201606,06,2016
Córdoba,Zuheros,688,69.39,30.37,39.02,201606,06,2016
Granada,Agrón,310,59.88,37.13,22.75,201606,06,2016
Granada,Alamedilla,637,68.45,31.3,37.15,201606,06,2016
Granada,Albolote,18464,49.66,49.52,0.14,201606,06,2016
Granada,Albondón,782,47.54,52.06,-4.52,201606,06,2016
Granada,Albuñán,420,73.64,26.36,47.28,201606,06,2016
Granada,Albuñol,6948,49.37,50.17,-0.8,201606,06,2016
Granada,Albuñuelas,893,63.09,35.94,27.15,201606,06,2016
Granada,Aldeire,631,64.13,35.63,28.5,201606,06,2016
Granada,Alfacar,5445,53.6,45.74,7.86,201606,06,2016
Granada,Algarinejo,2813,47.78,51.43,-3.65,201606,06,2016
Granada,Alhama de Granada,6126,49.56,49.93,-0.37,201606,06,2016
Granada,Alhendín,8503,45.06,54.13,-9.07,201606,06,2016
Granada,Alicún de Ortega,523,61.86,38.14,23.72,201606,06,2016
Granada,Almegíjar,376,59.66,40.34,19.32,201606,06,2016
Granada,Almuñécar,27391,42.48,56.85,-14.37,201606,06,2016
Granada,Alquife,718,59.4,39.53,19.87,201606,06,2016
Granada,Arenas del Rey,1241,61.08,38.48,22.6,201606,06,2016
Granada,Armilla,23623,49.46,49.73,-0.27,201606,06,2016
Granada,Atarfe,17792,57.69,41.51,16.18,201606,06,2016
Granada,Baza,20668,46.11,53.13,-7.02,201606,06,2016
Granada,Beas de Granada,1012,55.35,43.58,11.77,201606,06,2016
Granada,Beas de Guadix,363,61.82,37.73,24.09,201606,06,2016
Granada,Benalúa,3298,67.06,32.18,34.88,201606,06,2016
Granada,Benalúa de las Villas,1148,49.08,50.66,-1.58,201606,06,2016
Granada,Benamaurel,2378,62.52,36.47,26.05,201606,06,2016
Granada,Bérchules,739,51.1,47.43,3.67,201606,06,2016
Granada,Bubión,309,44.83,54.02,-9.19,201606,06,2016
Granada,Busquístar,289,63.0,34.5,28.5,201606,06,2016
Granada,Cacín,589,68.13,31.59,36.54,201606,06,2016
Granada,Cádiar,1554,48.28,51.11,-2.83,201606,06,2016
Granada,Cájar,4909,41.75,57.66,-15.91,201606,06,2016
Granada,Calicasas,606,43.94,55.56,-11.62,201606,06,2016
Granada,Campotéjar,1301,65.96,33.92,32.04,201606,06,2016
Granada,Caniles,4351,52.19,46.43,5.76,201606,06,2016
Granada,Cáñar,405,66.92,33.08,33.84,201606,06,2016
Granada,Capileira,508,51.24,48.14,3.1,201606,06,2016
Granada,Carataunas,210,48.1,50.63,-2.53,201606,06,2016
Granada,Cástaras,250,45.79,54.21,-8.42,201606,06,2016
Granada,Castilléjar,1400,60.78,38.68,22.1,201606,06,2016
Granada,Castril,2276,52.89,46.58,6.31,201606,06,2016
Granada,Cenes de la Vega,7942,53.56,45.71,7.85,201606,06,2016
Granada,Cijuela,3221,61.97,37.55,24.42,201606,06,2016
Granada,Cogollos de Guadix,718,53.54,45.8,7.74,201606,06,2016
Granada,Cogollos de la Vega,2099,57.2,42.53,14.67,201606,06,2016
Granada,Colomera,1416,63.33,35.68,27.65,201606,06,2016
Granada,Cortes de Baza,2058,56.88,42.38,14.5,201606,06,2016
Granada,Cortes y Graena,1043,44.79,54.05,-9.26,201606,06,2016
Granada,Cúllar,4351,58.34,40.74,17.6,201606,06,2016
Granada,Cúllar Vega,7128,48.72,50.57,-1.85,201606,06,2016
Granada,Chauchina,5428,62.02,37.28,24.74,201606,06,2016
Granada,Chimeneas,1360,53.48,46.39,7.09,201606,06,2016
Granada,Churriana de la Vega,13907,48.07,51.05,-2.98,201606,06,2016
Granada,Darro,1545,51.7,48.0,3.7,201606,06,2016
Granada,Dehesas de Guadix,454,50.69,48.62,2.07,201606,06,2016
Granada,Deifontes,2624,70.16,29.55,40.61,201606,06,2016
Granada,Diezma,780,53.22,46.78,6.44,201606,06,2016
Granada,Dílar,1838,46.31,53.17,-6.86,201606,06,2016
Granada,Dólar,621,53.78,46.22,7.56,201606,06,2016
Granada,Dúdar,348,46.9,53.1,-6.2,201606,06,2016
Granada,Dúrcal,7123,57.62,41.46,16.16,201606,06,2016
Granada,Escúzar,791,59.76,40.24,19.52,201606,06,2016
Granada,Ferreira,314,52.0,47.0,5.0,201606,06,2016
Granada,Fonelas,1054,75.05,24.77,50.28,201606,06,2016
Granada,Freila,950,67.67,31.98,35.69,201606,06,2016
Granada,Fuente Vaqueros,4457,77.44,21.9,55.54,201606,06,2016
Granada,Galera,1150,47.79,51.39,-3.6,201606,06,2016
Granada,Gobernador,298,43.88,56.12,-12.24,201606,06,2016
Granada,Gójar,5410,44.91,54.24,-9.33,201606,06,2016
Granada,Gor,777,55.11,44.29,10.82,201606,06,2016
Granada,Gorafe,420,81.99,18.01,63.98,201606,06,2016
Granada,Granada,235800,41.53,57.82,-16.29,201606,06,2016
Granada,Guadahortuna,1989,75.29,24.26,51.03,201606,06,2016
Granada,Guadix,18928,47.84,51.54,-3.7,201606,06,2016
Granada,Gualchos,4849,48.93,50.68,-1.75,201606,06,2016
Granada,Güejar Sierra,2953,46.16,53.02,-6.86,201606,06,2016
Granada,Güevéjar,2540,60.21,39.02,21.19,201606,06,2016
Granada,Huélago,430,65.62,33.04,32.58,201606,06,2016
Granada,Huéneja,1168,51.82,47.45,4.37,201606,06,2016
Granada,Huéscar,7677,52.44,47.06,5.38,201606,06,2016
Granada,Huétor de Santillán,1872,54.73,44.11,10.62,201606,06,2016
Granada,Huétor Tájar,10147,60.6,38.48,22.12,201606,06,2016
Granada,Huétor Vega,11849,46.91,52.2,-5.29,201606,06,2016
Granada,Illora,10423,65.48,33.72,31.76,201606,06,2016
Granada,Itrabo,1018,52.87,46.43,6.44,201606,06,2016
Granada,Iznalloz,5158,67.02,32.27,34.75,201606,06,2016
Granada,Jayena,1178,64.73,35.11,29.62,201606,06,2016
Granada,Jerez del Marquesado,1021,55.79,43.75,12.04,201606,06,2016
Granada,Jete,908,40.44,59.07,-18.63,201606,06,2016
Granada,Jun,3620,55.89,43.18,12.71,201606,06,2016
Granada,Juviles,153,52.44,45.12,7.32,201606,06,2016
Granada,La Calahorra,719,63.51,34.6,28.91,201606,06,2016
Granada,Láchar,3263,61.93,37.11,24.82,201606,06,2016
Granada,Lanjarón,3715,50.52,48.49,2.03,201606,06,2016
Granada,Lanteira,546,65.68,34.05,31.63,201606,06,2016
Granada,Lecrín,2138,49.88,49.1,0.78,201606,06,2016
Granada,Lentegí,346,72.6,26.92,45.68,201606,06,2016
Granada,Lobras,166,54.08,44.9,9.18,201606,06,2016
Granada,Loja,20893,49.95,49.29,0.66,201606,06,2016
Granada,Lugros,320,57.66,41.89,15.77,201606,06,2016
Granada,Lújar,517,30.32,68.95,-38.63,201606,06,2016
Granada,La Malahá,1834,72.91,25.7,47.21,201606,06,2016
Granada,Maracena,21816,57.31,41.89,15.42,201606,06,2016
Granada,Marchal,427,50.56,49.07,1.49,201606,06,2016
Granada,Moclín,3976,74.98,24.66,50.32,201606,06,2016
Granada,Molvízar,2895,44.38,55.26,-10.88,201606,06,2016
Granada,Monachil,7538,49.58,49.47,0.11,201606,06,2016
Granada,Montefrío,5720,59.2,40.32,18.88,201606,06,2016
Granada,Montejícar,2230,69.63,29.99,39.64,201606,06,2016
Granada,Montillana,1330,43.16,55.92,-12.76,201606,06,2016
Granada,Moraleda de Zafayona,3200,70.67,28.52,42.15,201606,06,2016
Granada,Motril,60777,52.57,46.67,5.9,201606,06,2016
Granada,Murtas,524,27.3,72.7,-45.4,201606,06,2016
Granada,Nigüelas,1214,68.22,31.1,37.12,201606,06,2016
Granada,Nívar,922,43.37,55.91,-12.54,201606,06,2016
Granada,Ogíjares,13719,43.87,55.34,-11.47,201606,06,2016
Granada,Orce,1226,52.55,46.13,6.42,201606,06,2016
Granada,Órgiva,5483,58.9,40.41,18.49,201606,06,2016
Granada,Otívar,1093,46.85,52.37,-5.52,201606,06,2016
Granada,Villa de Otura,6783,40.68,58.8,-18.12,201606,06,2016
Granada,Padul,8407,55.45,44.1,11.35,201606,06,2016
Granada,Pampaneira,315,64.12,34.12,30.0,201606,06,2016
Granada,Pedro Martínez,1150,78.09,21.91,56.18,201606,06,2016
Granada,Peligros,11154,53.48,45.85,7.63,201606,06,2016
Granada,La Peza,1250,44.55,55.15,-10.6,201606,06,2016
Granada,Pinos Genil,1438,47.95,51.68,-3.73,201606,06,2016
Granada,Pinos Puente,10605,70.22,29.22,41.0,201606,06,2016
Granada,Píñar,1209,80.0,19.75,60.25,201606,06,2016
Granada,Polícar,235,52.87,45.4,7.47,201606,06,2016
Granada,Polopos,1680,50.73,49.13,1.6,201606,06,2016
Granada,Pórtugos,409,50.21,48.93,1.28,201606,06,2016
Granada,Puebla de Don Fadrique,2329,42.01,57.46,-15.45,201606,06,2016
Granada,Pulianas,5366,59.75,39.59,20.16,201606,06,2016
Granada,Purullena,2399,59.68,40.0,19.68,201606,06,2016
Granada,Quéntar,974,50.28,48.43,1.85,201606,06,2016
Granada,Rubite,392,65.44,34.56,30.88,201606,06,2016
Granada,Salar,2712,68.86,30.56,38.3,201606,06,2016
Granada,Salobreña,12429,59.81,39.48,20.33,201606,06,2016
Granada,Santa Cruz del Comercio,549,53.09,46.3,6.79,201606,06,2016
Granada,Santa Fe,15067,52.37,47.19,5.18,201606,06,2016
Granada,Soportújar,296,82.54,16.4,66.14,201606,06,2016
Granada,Sorvilán,552,51.17,48.83,2.34,201606,06,2016
Granada,Torre-Cardela,847,54.23,45.04,9.19,201606,06,2016
Granada,Torvizcón,708,52.14,46.26,5.88,201606,06,2016
Granada,Trevélez,786,68.29,30.98,37.31,201606,06,2016
Granada,Turón,265,22.09,77.91,-55.82,201606,06,2016
Granada,Ugíjar,2560,55.36,44.33,11.03,201606,06,2016
Granada,Válor,654,47.47,51.84,-4.37,201606,06,2016
Granada,Vélez de Benaudalla,2903,63.22,35.97,27.25,201606,06,2016
Granada,Ventas de Huelma,661,50.93,48.61,2.32,201606,06,2016
Granada,Villanueva de las Torres,661,68.87,31.13,37.74,201606,06,2016
Granada,Villanueva Mesía,2013,60.17,39.4,20.77,201606,06,2016
Granada,Víznar,971,55.23,44.08,11.15,201606,06,2016
Granada,Zafarraya,2040,60.46,39.0,21.46,201606,06,2016
Granada,La Zubia,18675,48.64,50.41,-1.77,201606,06,2016
Granada,Zújar,2777,64.23,35.14,29.09,201606,06,2016
Granada,La Taha,643,52.96,46.2,6.76,201606,06,2016
Granada,El Valle,1013,60.97,38.39,22.58,201606,06,2016
Granada,Nevada,1123,48.41,50.83,-2.42,201606,06,2016
Granada,Alpujarra de la Sierra,1041,60.04,39.78,20.26,201606,06,2016
Granada,Las Gabias,19603,51.37,47.49,3.88,201606,06,2016
Granada,Los Guajares,1087,48.1,51.45,-3.35,201606,06,2016
Granada,Valle del Zalabí,2229,52.81,46.9,5.91,201606,06,2016
Granada,Villamena,1016,58.67,40.82,17.85,201606,06,2016
Granada,Morelábor,693,52.91,47.09,5.82,201606,06,2016
Granada,El Pinar,996,50.56,48.88,1.68,201606,06,2016
Granada,Vegas del Genil,10423,49.91,49.08,0.83,201606,06,2016
Granada,Cuevas del Campo,1882,64.35,35.34,29.01,201606,06,2016
Granada,Zagra,899,29.16,70.48,-41.32,201606,06,2016
Huelva,Alájar,813,71.43,27.25,44.18,201606,06,2016
Huelva,Aljaraque,20357,46.18,52.93,-6.75,201606,06,2016
Huelva,El Almendro,829,83.84,14.85,68.99,201606,06,2016
Huelva,Almonaster la Real,1861,68.77,29.96,38.81,201606,06,2016
Huelva,Almonte,23254,58.77,40.6,18.17,201606,06,2016
Huelva,Alosno,4038,74.42,24.98,49.44,201606,06,2016
Huelva,Aracena,7972,59.66,39.03,20.63,201606,06,2016
Huelva,Aroche,3183,67.11,32.27,34.84,201606,06,2016
Huelva,Arroyomolinos de León,1018,67.3,31.93,35.37,201606,06,2016
Huelva,Ayamonte,20357,51.23,47.65,3.58,201606,06,2016
Huelva,Beas,4304,62.63,36.75,25.88,201606,06,2016
Huelva,Berrocal,345,59.23,39.91,19.32,201606,06,2016
Huelva,Bollullos Par del Condado,14324,56.23,42.92,13.31,201606,06,2016
Huelva,Bonares,6090,62.69,36.61,26.08,201606,06,2016
Huelva,Cabezas Rubias,744,73.03,24.94,48.09,201606,06,2016
Huelva,Cala,1252,73.72,25.73,47.99,201606,06,2016
Huelva,Calañas,4238,66.91,31.89,35.02,201606,06,2016
Huelva,El Campillo,2122,72.33,26.67,45.66,201606,06,2016
Huelva,Campofrío,643,71.1,28.39,42.71,201606,06,2016
Huelva,Cañaveral de León,409,56.76,42.79,13.97,201606,06,2016
Huelva,Cartaya,19164,47.85,51.08,-3.23,201606,06,2016
Huelva,Castaño del Robledo,211,62.86,37.14,25.72,201606,06,2016
Huelva,El Cerro de Andévalo,2495,67.01,32.44,34.57,201606,06,2016
Huelva,Corteconcepción,552,69.63,28.53,41.1,201606,06,2016
Huelva,Cortegana,4931,56.05,42.7,13.35,201606,06,2016
Huelva,Cortelazor,283,61.64,36.48,25.16,201606,06,2016
Huelva,Cumbres de Enmedio,54,65.71,31.43,34.28,201606,06,2016
Huelva,Cumbres de San Bartolomé,421,57.93,41.33,16.6,201606,06,2016
Huelva,Cumbres Mayores,1848,54.79,43.94,10.85,201606,06,2016
Huelva,Chucena,2122,57.76,41.33,16.43,201606,06,2016
Huelva,Encinasola,1326,58.18,41.1,17.08,201606,06,2016
Huelva,Escacena del Campo,2095,64.73,34.47,30.26,201606,06,2016
Huelva,Fuenteheridos,641,74.86,24.32,50.54,201606,06,2016
Huelva,Galaroza,1486,61.58,37.4,24.18,201606,06,2016
Huelva,Gibraleón,12508,55.22,43.5,11.72,201606,06,2016
Huelva,La Granada de Río-Tinto,202,54.68,45.32,9.36,201606,06,2016
Huelva,El Granado,540,67.86,31.55,36.31,201606,06,2016
Huelva,Higuera de la Sierra,1327,55.12,44.3,10.82,201606,06,2016
Huelva,Hinojales,273,67.26,32.29,34.97,201606,06,2016
Huelva,Hinojos,3862,57.75,41.28,16.47,201606,06,2016
Huelva,Huelva,146318,50.6,48.35,2.25,201606,06,2016
Huelva,Isla Cristina,21193,45.25,53.11,-7.86,201606,06,2016
Huelva,Jabugo,2267,68.48,30.82,37.66,201606,06,2016
Huelva,Lepe,27675,37.19,61.69,-24.5,201606,06,2016
Huelva,Linares de la Sierra,272,73.03,25.28,47.75,201606,06,2016
Huelva,Lucena del Puerto,3046,38.15,60.24,-22.09,201606,06,2016
Huelva,Manzanilla,2108,61.69,36.9,24.79,201606,06,2016
Huelva,Los Marines,273,60.0,38.1,21.9,201606,06,2016
Huelva,Minas de Riotinto,4063,67.69,31.45,36.24,201606,06,2016
Huelva,Moguer,21383,48.54,50.46,-1.92,201606,06,2016
Huelva,La Nava,289,58.82,40.59,18.23,201606,06,2016
Huelva,Nerva,5514,76.27,22.91,53.36,201606,06,2016
Huelva,Niebla,3999,58.47,40.72,17.75,201606,06,2016
Huelva,La Palma del Condado,10662,35.11,64.06,-28.95,201606,06,2016
Huelva,Palos de la Frontera,10365,36.63,62.45,-25.82,201606,06,2016
Huelva,Paterna del Campo,3554,68.63,30.43,38.2,201606,06,2016
Huelva,Paymogo,1238,63.01,35.16,27.85,201606,06,2016
Huelva,Puebla de Guzmán,3143,75.38,23.38,52.0,201606,06,2016
Huelva,Puerto Moral,288,80.98,15.95,65.03,201606,06,2016
Huelva,Punta Umbría,14996,51.33,47.47,3.86,201606,06,2016
Huelva,Rociana del Condado,7643,58.55,40.57,17.98,201606,06,2016
Huelva,Rosal de la Frontera,1750,52.56,46.76,5.8,201606,06,2016
Huelva,San Bartolomé de la Torre,3608,72.97,25.91,47.06,201606,06,2016
Huelva,San Juan del Puerto,8832,58.68,40.16,18.52,201606,06,2016
Huelva,Sanlúcar de Guadiana,443,41.85,58.15,-16.3,201606,06,2016
Huelva,San Silvestre de Guzmán,634,70.18,29.05,41.13,201606,06,2016
Huelva,Santa Ana la Real,523,77.0,22.65,54.35,201606,06,2016
Huelva,Santa Bárbara de Casa,1113,58.11,40.03,18.08,201606,06,2016
Huelva,Santa Olalla del Cala,2010,59.62,39.86,19.76,201606,06,2016
Huelva,Trigueros,7746,64.81,34.02,30.79,201606,06,2016
Huelva,Valdelarco,225,58.82,38.56,20.26,201606,06,2016
Huelva,Valverde del Camino,12766,60.12,38.72,21.4,201606,06,2016
Huelva,Villablanca,2880,50.59,48.69,1.9,201606,06,2016
Huelva,Villalba del Alcor,3320,55.97,43.28,12.69,201606,06,2016
Huelva,Villanueva de las Cruces,379,57.78,40.74,17.04,201606,06,2016
Huelva,Villanueva de los Castillejos,2747,71.12,27.7,43.42,201606,06,2016
Huelva,Villarrasa,2162,56.41,43.34,13.07,201606,06,2016
Huelva,Zalamea la Real,3210,74.66,24.38,50.28,201606,06,2016
Huelva,Zufre,886,65.1,33.88,31.22,201606,06,2016
Jaén,Albanchez de Mágina,1186,53.82,46.06,7.76,201606,06,2016
