,Municipio,variable,value
710,Isla Cristina,junio_2006,5.19
711,Jódar,junio_2006,1.47
712,La Algaba,junio_2006,2.36
713,La Carlota,junio_2006,3.56
714,La Carolina,junio_2006,2.68
715,La Línea de la Concepción,junio_2006,2.2
716,La Puebla de Cazalla,junio_2006,4.2
717,La Puebla del Río,junio_2006,1.5
718,La Rinconada,junio_2006,9.72
719,La Zubia,junio_2006,1.21
720,Las Cabezas de San Juan,junio_2006,5.03
721,Las Gabias,junio_2006,1.86
722,Lebrija,junio_2006,4.62
723,Lepe,junio_2006,6.82
724,Linares,junio_2006,2.04
725,Loja,junio_2006,3.21
726,Lora del Río,junio_2006,7.42
727,Los Barrios,junio_2006,6.66
728,Los Palacios y Villafranca,junio_2006,5.27
729,Lucena,junio_2006,3.47
730,Mairena del Alcor,junio_2006,4.17
731,Mairena del Aljarafe,junio_2006,3.3
732,Mancha Real,junio_2006,3.06
733,Maracena,junio_2006,1.44
734,Marchena,junio_2006,3.88
735,Martos,junio_2006,3.92
736,Medina-Sidonia,junio_2006,4.1
737,Mijas,junio_2006,3.47
738,Moguer,junio_2006,4.86
739,Montilla,junio_2006,4.0
740,Morón de la Frontera,junio_2006,3.53
741,Motril,junio_2006,4.89
742,Nerja,junio_2006,3.53
743,Níjar,junio_2006,3.81
744,Ogíjares,junio_2006,2.06
745,Osuna,junio_2006,3.69
746,Palma del Río,junio_2006,8.35
747,Peligros,junio_2006,4.28
748,Peñarroya-Pueblonuevo,junio_2006,1.35
749,Pilas,junio_2006,3.2
750,Pinos Puente,junio_2006,4.29
751,Pozoblanco,junio_2006,3.14
752,Priego de Córdoba,junio_2006,2.33
753,Puente Genil,junio_2006,4.3
754,Puerto Real,junio_2006,3.44
755,Punta Umbría,junio_2006,5.94
756,Rincón de la Victoria,junio_2006,1.88
757,Ronda,junio_2006,3.03
758,Roquetas de Mar,junio_2006,3.94
759,Rota,junio_2006,5.01
760,Rute,junio_2006,4.82
761,Salobreña,junio_2006,3.38
762,San Fernando,junio_2006,1.71
763,San Juan de Aznalfarache,junio_2006,2.2
764,San Roque,junio_2006,5.02
765,Sanlúcar de Barrameda,junio_2006,4.08
766,Sanlúcar la Mayor,junio_2006,6.61
767,Santa Fe,junio_2006,3.2
768,Tarifa,junio_2006,3.03
769,Tomares,junio_2006,2.9
770,Torre del Campo,junio_2006,2.39
771,Torredonjimeno,junio_2006,2.68
772,Torremolinos,junio_2006,6.55
773,Torrox,junio_2006,2.83
774,Ubrique,junio_2006,2.41
775,Utrera,junio_2006,4.63
776,Valverde del Camino,junio_2006,2.11
777,Vejer de la Frontera,junio_2006,4.05
778,Vera,junio_2006,9.45
779,Villacarrillo,junio_2006,6.18
780,Villamartín,junio_2006,5.43
781,Vélez-Málaga,junio_2006,3.56
782,Vícar,junio_2006,3.63
783,Álora,junio_2006,1.91
784,Écija,junio_2006,7.32
785,Úbeda,junio_2006,2.55
786,Adra,julio_2006,2.34
787,Aguilar de la Frontera,julio_2006,4.17
788,Albolote,julio_2006,4.6
789,Albox,julio_2006,2.03
790,Alcalá de Guadaíra,julio_2006,4.82
791,Alcalá la Real,julio_2006,2.53
792,Alcaudete,julio_2006,2.96
793,Alhaurín de la Torre,julio_2006,2.31
794,Alhaurín el Grande,julio_2006,1.87
795,Aljaraque,julio_2006,2.37
796,Almonte,julio_2006,15.17
797,Almuñécar,julio_2006,4.61
798,Andújar,julio_2006,3.64
799,Antequera,julio_2006,4.69
800,Arahal,julio_2006,2.85
801,Arcos de la Frontera,julio_2006,4.67
802,Armilla,julio_2006,3.06
803,Atarfe,julio_2006,3.48
804,Ayamonte,julio_2006,6.29
805,Baena,julio_2006,2.81
806,Baeza,julio_2006,3.2
807,Bailén,julio_2006,2.39
808,Barbate,julio_2006,2.65
809,Baza,julio_2006,1.85
810,Benalmádena,julio_2006,4.52
811,Berja,julio_2006,1.82
812,Bollullos Par del Condado,julio_2006,4.3
813,Bormujos,julio_2006,3.44
814,Brenes,julio_2006,11.61
815,Cabra,julio_2006,2.92
816,Camas,julio_2006,2.8
817,Carmona,julio_2006,4.48
818,Cartaya,julio_2006,6.52
819,Castilleja de la Cuesta,julio_2006,1.71
820,Chiclana de la Frontera,julio_2006,4.64
821,Chipiona,julio_2006,6.4
822,Conil de la Frontera,julio_2006,4.2
823,Coria del Río,julio_2006,2.32
824,Coín,julio_2006,1.8
825,Cuevas del Almanzora,julio_2006,19.37
826,Cártama,julio_2006,2.25
827,El Ejido,julio_2006,4.96
828,El Puerto de Santa María,julio_2006,6.07
829,El Viso del Alcor,julio_2006,2.36
830,Estepa,julio_2006,4.47
831,Estepona,julio_2006,3.99
832,Fuengirola,julio_2006,4.22
833,Fuente Palmera,julio_2006,8.46
834,Gibraleón,julio_2006,4.27
835,Gines,julio_2006,2.44
836,Guadix,julio_2006,1.96
837,Huércal de Almería,julio_2006,4.26
838,Huércal-Overa,julio_2006,3.41
839,Huétor Vega,julio_2006,1.1
840,Illora,julio_2006,2.11
841,Isla Cristina,julio_2006,6.47
842,Jódar,julio_2006,2.33
843,La Algaba,julio_2006,2.32
844,La Carlota,julio_2006,3.43
845,La Carolina,julio_2006,2.68
846,La Línea de la Concepción,julio_2006,2.02
847,La Puebla de Cazalla,julio_2006,4.18
848,La Puebla del Río,julio_2006,2.28
849,La Rinconada,julio_2006,8.96
850,La Zubia,julio_2006,1.43
851,Las Cabezas de San Juan,julio_2006,5.1
852,Las Gabias,julio_2006,2.11
853,Lebrija,julio_2006,5.34
854,Lepe,julio_2006,7.6
855,Linares,julio_2006,2.33
856,Loja,julio_2006,2.54
857,Lora del Río,julio_2006,8.04
858,Los Barrios,julio_2006,6.19
859,Los Palacios y Villafranca,julio_2006,6.83
860,Lucena,julio_2006,3.41
861,Mairena del Alcor,julio_2006,3.65
862,Mairena del Aljarafe,julio_2006,3.82
863,Mancha Real,julio_2006,3.07
864,Maracena,julio_2006,1.46
865,Marchena,julio_2006,4.08
866,Martos,julio_2006,4.52
867,Medina-Sidonia,julio_2006,2.53
868,Mijas,julio_2006,3.71
869,Moguer,julio_2006,5.65
870,Montilla,julio_2006,3.83
871,Morón de la Frontera,julio_2006,3.84
872,Motril,julio_2006,4.54
873,Nerja,julio_2006,3.44
874,Níjar,julio_2006,3.62
875,Ogíjares,julio_2006,2.24
876,Osuna,julio_2006,4.02
877,Palma del Río,julio_2006,8.0
878,Peligros,julio_2006,4.66
879,Peñarroya-Pueblonuevo,julio_2006,1.15
880,Pilas,julio_2006,3.69
881,Pinos Puente,julio_2006,3.09
882,Pozoblanco,julio_2006,2.97
883,Priego de Córdoba,julio_2006,1.7
884,Puente Genil,julio_2006,3.53
885,Puerto Real,julio_2006,4.15
886,Punta Umbría,julio_2006,6.68
887,Rincón de la Victoria,julio_2006,1.91
888,Ronda,julio_2006,3.38
889,Roquetas de Mar,julio_2006,3.77
890,Rota,julio_2006,5.82
891,Rute,julio_2006,2.34
892,Salobreña,julio_2006,3.63
893,San Fernando,julio_2006,1.92
894,San Juan de Aznalfarache,julio_2006,3.21
895,San Roque,julio_2006,5.7
896,Sanlúcar de Barrameda,julio_2006,3.25
897,Sanlúcar la Mayor,julio_2006,6.76
898,Santa Fe,julio_2006,3.36
899,Tarifa,julio_2006,4.15
900,Tomares,julio_2006,2.51
901,Torre del Campo,julio_2006,2.93
902,Torredonjimeno,julio_2006,1.62
903,Torremolinos,julio_2006,6.79
904,Torrox,julio_2006,3.87
905,Ubrique,julio_2006,2.71
906,Utrera,julio_2006,4.02
907,Valverde del Camino,julio_2006,1.45
908,Vejer de la Frontera,julio_2006,3.45
909,Vera,julio_2006,9.85
910,Villacarrillo,julio_2006,5.4
911,Villamartín,julio_2006,4.75
912,Vélez-Málaga,julio_2006,3.32
913,Vícar,julio_2006,3.15
914,Álora,julio_2006,1.92
915,Écija,julio_2006,5.15
916,Úbeda,julio_2006,3.2
917,Adra,agosto_2006,2.64
918,Aguilar de la Frontera,agosto_2006,5.19
919,Albolote,agosto_2006,3.22
920,Albox,agosto_2006,1.15
921,Alcalá de Guadaíra,agosto_2006,3.55
922,Alcalá la Real,agosto_2006,2.13
923,Alcaudete,agosto_2006,2.36
924,Alhaurín de la Torre,agosto_2006,2.1
925,Alhaurín el Grande,agosto_2006,1.55
926,Aljaraque,agosto_2006,2.25
927,Almonte,agosto_2006,11.75
928,Almuñécar,agosto_2006,2.27
929,Andújar,agosto_2006,2.78
930,Antequera,agosto_2006,3.79
931,Arahal,agosto_2006,3.35
932,Arcos de la Frontera,agosto_2006,4.83
933,Armilla,agosto_2006,2.86
934,Atarfe,agosto_2006,2.65
935,Ayamonte,agosto_2006,4.53
936,Baena,agosto_2006,3.3
937,Baeza,agosto_2006,3.35
938,Bailén,agosto_2006,3.41
939,Barbate,agosto_2006,1.78
940,Baza,agosto_2006,1.34
941,Benalmádena,agosto_2006,3.49
942,Berja,agosto_2006,1.36
943,Bollullos Par del Condado,agosto_2006,3.1
944,Bormujos,agosto_2006,3.04
945,Brenes,agosto_2006,12.23
946,Cabra,agosto_2006,2.63
947,Camas,agosto_2006,2.02
948,Carmona,agosto_2006,5.26
949,Cartaya,agosto_2006,6.4
950,Castilleja de la Cuesta,agosto_2006,1.27
951,Chiclana de la Frontera,agosto_2006,2.95
952,Chipiona,agosto_2006,3.72
953,Conil de la Frontera,agosto_2006,2.66
954,Coria del Río,agosto_2006,2.05
955,Coín,agosto_2006,2.0
956,Cuevas del Almanzora,agosto_2006,3.97
957,Cártama,agosto_2006,2.19
958,El Ejido,agosto_2006,4.52
959,El Puerto de Santa María,agosto_2006,3.87
960,El Viso del Alcor,agosto_2006,2.11
961,Estepa,agosto_2006,5.39
962,Estepona,agosto_2006,3.82
963,Fuengirola,agosto_2006,3.56
964,Fuente Palmera,agosto_2006,4.92
965,Gibraleón,agosto_2006,3.61
966,Gines,agosto_2006,1.73
967,Guadix,agosto_2006,1.41
968,Huércal de Almería,agosto_2006,3.57
969,Huércal-Overa,agosto_2006,2.34
970,Huétor Vega,agosto_2006,0.86
971,Illora,agosto_2006,1.24
972,Isla Cristina,agosto_2006,3.19
973,Jódar,agosto_2006,3.15
974,La Algaba,agosto_2006,1.98
975,La Carlota,agosto_2006,3.57
976,La Carolina,agosto_2006,1.99
977,La Línea de la Concepción,agosto_2006,2.05
978,La Puebla de Cazalla,agosto_2006,4.58
979,La Puebla del Río,agosto_2006,1.61
980,La Rinconada,agosto_2006,7.94
981,La Zubia,agosto_2006,0.77
982,Las Cabezas de San Juan,agosto_2006,4.48
983,Las Gabias,agosto_2006,1.98
984,Lebrija,agosto_2006,5.38
985,Lepe,agosto_2006,5.74
986,Linares,agosto_2006,1.94
987,Loja,agosto_2006,2.22
988,Lora del Río,agosto_2006,4.34
989,Los Barrios,agosto_2006,5.37
990,Los Palacios y Villafranca,agosto_2006,4.87
991,Lucena,agosto_2006,2.91
992,Mairena del Alcor,agosto_2006,3.15
993,Mairena del Aljarafe,agosto_2006,2.81
994,Mancha Real,agosto_2006,2.78
995,Maracena,agosto_2006,0.99
996,Marchena,agosto_2006,4.04
997,Martos,agosto_2006,2.92
998,Medina-Sidonia,agosto_2006,3.04
999,Mijas,agosto_2006,3.27
1000,Moguer,agosto_2006,4.88
1001,Montilla,agosto_2006,5.78
1002,Morón de la Frontera,agosto_2006,4.52
1003,Motril,agosto_2006,3.99
1004,Nerja,agosto_2006,2.65
1005,Níjar,agosto_2006,2.93
1006,Ogíjares,agosto_2006,1.25
1007,Osuna,agosto_2006,4.43
1008,Palma del Río,agosto_2006,5.04
1009,Peligros,agosto_2006,3.47
1010,Peñarroya-Pueblonuevo,agosto_2006,0.85
1011,Pilas,agosto_2006,3.0
1012,Pinos Puente,agosto_2006,1.96
1013,Pozoblanco,agosto_2006,3.05
1014,Priego de Córdoba,agosto_2006,1.78
1015,Puente Genil,agosto_2006,3.1
1016,Puerto Real,agosto_2006,4.9
1017,Punta Umbría,agosto_2006,3.95
1018,Rincón de la Victoria,agosto_2006,1.7
1019,Ronda,agosto_2006,2.75
1020,Roquetas de Mar,agosto_2006,3.25
1021,Rota,agosto_2006,3.37
1022,Rute,agosto_2006,1.99
1023,Salobreña,agosto_2006,1.94
1024,San Fernando,agosto_2006,1.52
1025,San Juan de Aznalfarache,agosto_2006,1.89
1026,San Roque,agosto_2006,5.29
1027,Sanlúcar de Barrameda,agosto_2006,3.27
1028,Sanlúcar la Mayor,agosto_2006,3.55
1029,Santa Fe,agosto_2006,1.55
1030,Tarifa,agosto_2006,2.72
1031,Tomares,agosto_2006,2.0
1032,Torre del Campo,agosto_2006,3.42
1033,Torredonjimeno,agosto_2006,3.18
1034,Torremolinos,agosto_2006,4.76
1035,Torrox,agosto_2006,2.13
1036,Ubrique,agosto_2006,1.99
1037,Utrera,agosto_2006,4.15
1038,Valverde del Camino,agosto_2006,1.32
1039,Vejer de la Frontera,agosto_2006,2.87
1040,Vera,agosto_2006,6.73
1041,Villacarrillo,agosto_2006,5.8
1042,Villamartín,agosto_2006,4.69
1043,Vélez-Málaga,agosto_2006,2.83
1044,Vícar,agosto_2006,3.61
1045,Álora,agosto_2006,1.36
1046,Écija,agosto_2006,4.28
1047,Úbeda,agosto_2006,3.02
1048,Adra,septiembre_2006,3.8
1049,Aguilar de la Frontera,septiembre_2006,7.53
1050,Albolote,septiembre_2006,4.68
1051,Albox,septiembre_2006,2.94
1052,Alcalá de Guadaíra,septiembre_2006,5.97
1053,Alcalá la Real,septiembre_2006,2.53
1054,Alcaudete,septiembre_2006,4.78
1055,Alhaurín de la Torre,septiembre_2006,2.59
1056,Alhaurín el Grande,septiembre_2006,2.07
1057,Aljaraque,septiembre_2006,3.6
1058,Almonte,septiembre_2006,8.97
1059,Almuñécar,septiembre_2006,2.74
1060,Andújar,septiembre_2006,3.83
1061,Antequera,septiembre_2006,5.67
1062,Arahal,septiembre_2006,4.31
1063,Arcos de la Frontera,septiembre_2006,5.36
1064,Armilla,septiembre_2006,4.08
1065,Atarfe,septiembre_2006,3.91
1066,Ayamonte,septiembre_2006,5.86
1067,Baena,septiembre_2006,3.97
1068,Baeza,septiembre_2006,3.78
1069,Bailén,septiembre_2006,2.88
1070,Barbate,septiembre_2006,1.93
1071,Baza,septiembre_2006,1.83
1072,Benalmádena,septiembre_2006,4.01
1073,Berja,septiembre_2006,2.57
1074,Bollullos Par del Condado,septiembre_2006,5.19
1075,Bormujos,septiembre_2006,3.56
1076,Brenes,septiembre_2006,6.51
1077,Cabra,septiembre_2006,3.89
1078,Camas,septiembre_2006,2.87
1079,Carmona,septiembre_2006,8.1
1080,Cartaya,septiembre_2006,6.09
1081,Castilleja de la Cuesta,septiembre_2006,1.82
1082,Chiclana de la Frontera,septiembre_2006,3.12
1083,Chipiona,septiembre_2006,4.26
1084,Conil de la Frontera,septiembre_2006,2.89
1085,Coria del Río,septiembre_2006,3.13
1086,Coín,septiembre_2006,3.27
1087,Cuevas del Almanzora,septiembre_2006,6.37
1088,Cártama,septiembre_2006,2.86
1089,El Ejido,septiembre_2006,9.39
1090,El Puerto de Santa María,septiembre_2006,3.19
1091,El Viso del Alcor,septiembre_2006,2.66
1092,Estepa,septiembre_2006,19.42
1093,Estepona,septiembre_2006,4.11
1094,Fuengirola,septiembre_2006,3.8
1095,Fuente Palmera,septiembre_2006,5.32
1096,Gibraleón,septiembre_2006,4.82
1097,Gines,septiembre_2006,2.67
1098,Guadix,septiembre_2006,2.17
1099,Huércal de Almería,septiembre_2006,5.22
1100,Huércal-Overa,septiembre_2006,3.02
1101,Huétor Vega,septiembre_2006,1.55
1102,Illora,septiembre_2006,2.8
1103,Isla Cristina,septiembre_2006,5.46
1104,Jódar,septiembre_2006,2.0
1105,La Algaba,septiembre_2006,1.66
1106,La Carlota,septiembre_2006,6.13
1107,La Carolina,septiembre_2006,2.3
1108,La Línea de la Concepción,septiembre_2006,2.0
1109,La Puebla de Cazalla,septiembre_2006,8.4
1110,La Puebla del Río,septiembre_2006,1.57
1111,La Rinconada,septiembre_2006,4.73
1112,La Zubia,septiembre_2006,1.81
1113,Las Cabezas de San Juan,septiembre_2006,6.86
1114,Las Gabias,septiembre_2006,2.77
1115,Lebrija,septiembre_2006,4.87
1116,Lepe,septiembre_2006,5.56
1117,Linares,septiembre_2006,2.22
1118,Loja,septiembre_2006,3.34
1119,Lora del Río,septiembre_2006,4.7
1120,Los Barrios,septiembre_2006,6.02
1121,Los Palacios y Villafranca,septiembre_2006,6.83
1122,Lucena,septiembre_2006,4.39
1123,Mairena del Alcor,septiembre_2006,4.17
1124,Mairena del Aljarafe,septiembre_2006,4.15
1125,Mancha Real,septiembre_2006,5.22
1126,Maracena,septiembre_2006,1.59
1127,Marchena,septiembre_2006,8.83
1128,Martos,septiembre_2006,7.05
1129,Medina-Sidonia,septiembre_2006,3.14
1130,Mijas,septiembre_2006,3.59
1131,Moguer,septiembre_2006,8.0
1132,Montilla,septiembre_2006,5.62
1133,Morón de la Frontera,septiembre_2006,9.85
1134,Motril,septiembre_2006,3.6
1135,Nerja,septiembre_2006,2.89
1136,Níjar,septiembre_2006,7.33
1137,Ogíjares,septiembre_2006,2.18
1138,Osuna,septiembre_2006,8.39
1139,Palma del Río,septiembre_2006,2.92
1140,Peligros,septiembre_2006,4.16
1141,Peñarroya-Pueblonuevo,septiembre_2006,1.15
1142,Pilas,septiembre_2006,5.5
1143,Pinos Puente,septiembre_2006,3.78
1144,Pozoblanco,septiembre_2006,3.46
1145,Priego de Córdoba,septiembre_2006,3.5
1146,Puente Genil,septiembre_2006,6.72
1147,Puerto Real,septiembre_2006,3.48
1148,Punta Umbría,septiembre_2006,3.08
1149,Rincón de la Victoria,septiembre_2006,2.14
1150,Ronda,septiembre_2006,3.35
1151,Roquetas de Mar,septiembre_2006,4.37
1152,Rota,septiembre_2006,4.22
1153,Rute,septiembre_2006,3.99
1154,Salobreña,septiembre_2006,1.89
1155,San Fernando,septiembre_2006,1.79
1156,San Juan de Aznalfarache,septiembre_2006,2.46
1157,San Roque,septiembre_2006,5.39
1158,Sanlúcar de Barrameda,septiembre_2006,4.59
1159,Sanlúcar la Mayor,septiembre_2006,5.54
1160,Santa Fe,septiembre_2006,3.21
1161,Tarifa,septiembre_2006,1.93
1162,Tomares,septiembre_2006,3.7
1163,Torre del Campo,septiembre_2006,2.38
1164,Torredonjimeno,septiembre_2006,2.59
1165,Torremolinos,septiembre_2006,5.46
1166,Torrox,septiembre_2006,2.67
1167,Ubrique,septiembre_2006,3.27
1168,Utrera,septiembre_2006,5.71
1169,Valverde del Camino,septiembre_2006,3.35
1170,Vejer de la Frontera,septiembre_2006,3.2
1171,Vera,septiembre_2006,7.36
1172,Villacarrillo,septiembre_2006,6.59
1173,Villamartín,septiembre_2006,4.56
1174,Vélez-Málaga,septiembre_2006,3.46
1175,Vícar,septiembre_2006,6.05
1176,Álora,septiembre_2006,2.11
1177,Écija,septiembre_2006,5.93
1178,Úbeda,septiembre_2006,3.37
1179,Adra,octubre_2006,4.35
1180,Aguilar de la Frontera,octubre_2006,12.02
1181,Albolote,octubre_2006,4.6
1182,Albox,octubre_2006,3.42
1183,Alcalá de Guadaíra,octubre_2006,5.68
1184,Alcalá la Real,octubre_2006,3.1
1185,Alcaudete,octubre_2006,4.39
1186,Alhaurín de la Torre,octubre_2006,2.75
1187,Alhaurín el Grande,octubre_2006,1.93
1188,Aljaraque,octubre_2006,2.97
1189,Almonte,octubre_2006,10.76
1190,Almuñécar,octubre_2006,2.87
1191,Andújar,octubre_2006,3.68
1192,Antequera,octubre_2006,7.04
1193,Arahal,octubre_2006,15.91
1194,Arcos de la Frontera,octubre_2006,5.45
1195,Armilla,octubre_2006,3.01
1196,Atarfe,octubre_2006,4.66
1197,Ayamonte,octubre_2006,6.59
1198,Baena,octubre_2006,4.04
1199,Baeza,octubre_2006,4.76
1200,Bailén,octubre_2006,2.61
1201,Barbate,octubre_2006,2.01
1202,Baza,octubre_2006,2.17
1203,Benalmádena,octubre_2006,3.82
1204,Berja,octubre_2006,2.6
1205,Bollullos Par del Condado,octubre_2006,9.42
1206,Bormujos,octubre_2006,4.45
1207,Brenes,octubre_2006,5.69
1208,Cabra,octubre_2006,4.21
1209,Camas,octubre_2006,2.49
1210,Carmona,octubre_2006,7.24
1211,Cartaya,octubre_2006,14.21
1212,Castilleja de la Cuesta,octubre_2006,1.92
1213,Chiclana de la Frontera,octubre_2006,3.42
1214,Chipiona,octubre_2006,4.6
1215,Conil de la Frontera,octubre_2006,3.49
1216,Coria del Río,octubre_2006,3.87
1217,Coín,octubre_2006,3.23
1218,Cuevas del Almanzora,octubre_2006,9.73
1219,Cártama,octubre_2006,2.73
1220,El Ejido,octubre_2006,11.54
1221,El Puerto de Santa María,octubre_2006,4.94
1222,El Viso del Alcor,octubre_2006,3.6
1223,Estepa,octubre_2006,13.02
1224,Estepona,octubre_2006,3.81
1225,Fuengirola,octubre_2006,3.9
1226,Fuente Palmera,octubre_2006,3.68
1227,Gibraleón,octubre_2006,6.89
1228,Gines,octubre_2006,3.16
1229,Guadix,octubre_2006,2.19
1230,Huércal de Almería,octubre_2006,6.06
1231,Huércal-Overa,octubre_2006,3.69
1232,Huétor Vega,octubre_2006,1.48
1233,Illora,octubre_2006,2.97
1234,Isla Cristina,octubre_2006,7.9
1235,Jódar,octubre_2006,1.77
1236,La Algaba,octubre_2006,2.14
1237,La Carlota,octubre_2006,5.06
1238,La Carolina,octubre_2006,1.99
1239,La Línea de la Concepción,octubre_2006,2.08
1240,La Puebla de Cazalla,octubre_2006,6.83
1241,La Puebla del Río,octubre_2006,2.1
1242,La Rinconada,octubre_2006,4.18
1243,La Zubia,octubre_2006,1.98
1244,Las Cabezas de San Juan,octubre_2006,5.44
1245,Las Gabias,octubre_2006,2.57
1246,Lebrija,octubre_2006,5.25
1247,Lepe,octubre_2006,9.65
1248,Linares,octubre_2006,2.1
1249,Loja,octubre_2006,3.97
1250,Lora del Río,octubre_2006,6.5
1251,Los Barrios,octubre_2006,6.14
1252,Los Palacios y Villafranca,octubre_2006,5.01
1253,Lucena,octubre_2006,5.96
1254,Mairena del Alcor,octubre_2006,6.56
1255,Mairena del Aljarafe,octubre_2006,4.58
1256,Mancha Real,octubre_2006,4.86
1257,Maracena,octubre_2006,1.65
1258,Marchena,octubre_2006,5.95
1259,Martos,octubre_2006,4.01
1260,Medina-Sidonia,octubre_2006,3.16
1261,Mijas,octubre_2006,3.31
1262,Moguer,octubre_2006,15.25
1263,Montilla,octubre_2006,4.17
1264,Morón de la Frontera,octubre_2006,6.4
1265,Motril,octubre_2006,4.38
1266,Nerja,octubre_2006,2.72
1267,Níjar,octubre_2006,7.6
1268,Ogíjares,octubre_2006,2.41
1269,Osuna,octubre_2006,7.1
1270,Palma del Río,octubre_2006,4.29
1271,Peligros,octubre_2006,4.69
1272,Peñarroya-Pueblonuevo,octubre_2006,1.26
1273,Pilas,octubre_2006,5.18
1274,Pinos Puente,octubre_2006,3.67
1275,Pozoblanco,octubre_2006,3.56
1276,Priego de Córdoba,octubre_2006,3.07
1277,Puente Genil,octubre_2006,7.62
1278,Puerto Real,octubre_2006,3.99
1279,Punta Umbría,octubre_2006,3.56
1280,Rincón de la Victoria,octubre_2006,1.96
1281,Ronda,octubre_2006,2.81
1282,Roquetas de Mar,octubre_2006,5.28
1283,Rota,octubre_2006,4.54
1284,Rute,octubre_2006,4.28
1285,Salobreña,octubre_2006,2.5
1286,San Fernando,octubre_2006,2.01
1287,San Juan de Aznalfarache,octubre_2006,2.55
1288,San Roque,octubre_2006,5.48
1289,Sanlúcar de Barrameda,octubre_2006,3.65
1290,Sanlúcar la Mayor,octubre_2006,4.61
1291,Santa Fe,octubre_2006,3.82
1292,Tarifa,octubre_2006,2.12
1293,Tomares,octubre_2006,4.75
1294,Torre del Campo,octubre_2006,2.32
1295,Torredonjimeno,octubre_2006,2.93
1296,Torremolinos,octubre_2006,5.35
1297,Torrox,octubre_2006,3.11
1298,Ubrique,octubre_2006,3.25
1299,Utrera,octubre_2006,6.84
1300,Valverde del Camino,octubre_2006,2.2
1301,Vejer de la Frontera,octubre_2006,3.42
1302,Vera,octubre_2006,7.5
1303,Villacarrillo,octubre_2006,6.49
1304,Villamartín,octubre_2006,4.76
1305,Vélez-Málaga,octubre_2006,3.67
1306,Vícar,octubre_2006,9.04
1307,Álora,octubre_2006,2.15
1308,Écija,octubre_2006,6.1
1309,Úbeda,octubre_2006,2.99
1310,Adra,noviembre_2006,3.05
1311,Aguilar de la Frontera,noviembre_2006,9.32
1312,Albolote,noviembre_2006,4.88
1313,Albox,noviembre_2006,3.47
1314,Alcalá de Guadaíra,noviembre_2006,4.53
1315,Alcalá la Real,noviembre_2006,2.79
1316,Alcaudete,noviembre_2006,4.69
1317,Alhaurín de la Torre,noviembre_2006,2.19
1318,Alhaurín el Grande,noviembre_2006,2.0
1319,Aljaraque,noviembre_2006,2.52
1320,Almonte,noviembre_2006,8.68
1321,Almuñécar,noviembre_2006,2.66
1322,Andújar,noviembre_2006,3.62
1323,Antequera,noviembre_2006,5.63
1324,Arahal,noviembre_2006,6.53
1325,Arcos de la Frontera,noviembre_2006,5.53
1326,Armilla,noviembre_2006,3.8
1327,Atarfe,noviembre_2006,3.78
1328,Ayamonte,noviembre_2006,3.85
1329,Baena,noviembre_2006,6.47
1330,Baeza,noviembre_2006,6.16
1331,Bailén,noviembre_2006,3.83
1332,Barbate,noviembre_2006,1.25
1333,Baza,noviembre_2006,1.48
1334,Benalmádena,noviembre_2006,3.4
1335,Berja,noviembre_2006,2.08
1336,Bollullos Par del Condado,noviembre_2006,4.36
1337,Bormujos,noviembre_2006,3.68
1338,Brenes,noviembre_2006,4.7
1339,Cabra,noviembre_2006,5.35
1340,Camas,noviembre_2006,2.92
1341,Carmona,noviembre_2006,6.91
1342,Cartaya,noviembre_2006,11.44
1343,Castilleja de la Cuesta,noviembre_2006,1.59
1344,Chiclana de la Frontera,noviembre_2006,2.95
1345,Chipiona,noviembre_2006,5.6
1346,Conil de la Frontera,noviembre_2006,2.7
1347,Coria del Río,noviembre_2006,2.6
1348,Coín,noviembre_2006,2.97
1349,Cuevas del Almanzora,noviembre_2006,11.88
1350,Cártama,noviembre_2006,2.21
1351,El Ejido,noviembre_2006,7.42
1352,El Puerto de Santa María,noviembre_2006,5.2
