Municipios,Origen,Total,Año,Provincia
Jerez de la Frontera,América,0.0014090129864030247,2017,Cádiz
Jerez de la Frontera,Asia,0.2710001643848484,2017,Cádiz
Jerez de la Frontera,Oceanía,0.008923748913885823,2017,Cádiz
Jimena de la Frontera,Europa,0.010325245224574084,2017,Cádiz
Jimena de la Frontera,Africa,1.941146102219928,2017,Cádiz
Jimena de la Frontera,América,1.1564274651522974,2017,Cádiz
Jimena de la Frontera,Asia,0.19617965926690759,2017,Cádiz
Jimena de la Frontera,Oceanía,0.010325245224574084,2017,Cádiz
La Línea de la Concepción,Europa,0.00475089475184493,2017,Cádiz
La Línea de la Concepción,Africa,0.0015836315839483103,2017,Cádiz
La Línea de la Concepción,América,1.566211636524879,2017,Cádiz
La Línea de la Concepción,Asia,0.6271181072435308,2017,Cádiz
La Línea de la Concepción,Oceanía,0.020587210591328033,2017,Cádiz
Medina-Sidonia,Europa,0.8176475598330636,2017,Cádiz
Medina-Sidonia,Africa,0.4684439144876927,2017,Cádiz
Medina-Sidonia,América,0.5025125628140703,2017,Cádiz
Medina-Sidonia,Asia,0.11924026914232178,2017,Cádiz
Medina-Sidonia,Oceanía,0.008517162081594414,2017,Cádiz
Olvera,Europa,2.1832454311296456,2017,Cádiz
Olvera,Africa,0.2943701704893904,2017,Cádiz
Olvera,América,0.5151477983564332,2017,Cádiz
Olvera,Asia,0.06132711885195633,2017,Cádiz
Olvera,Oceanía,0.02453084754078253,2017,Cádiz
Paterna de Rivera,Europa,0.6455083378160301,2017,Cádiz
Paterna de Rivera,Africa,0.16137708445400753,2017,Cádiz
Paterna de Rivera,América,0.21516944593867668,2017,Cádiz
Paterna de Rivera,Asia,0.19723865877712032,2017,Cádiz
Paterna de Rivera,Oceanía,0.0,2017,Cádiz
Prado del Rey,Europa,0.7530647985989491,2017,Cádiz
Prado del Rey,Africa,0.28021015761821366,2017,Cádiz
Prado del Rey,América,0.3852889667250438,2017,Cádiz
Prado del Rey,Asia,0.10507880910683014,2017,Cádiz
Prado del Rey,Oceanía,0.0,2017,Cádiz
El Puerto de Santa María,Europa,0.0011308379509216329,2017,Cádiz
El Puerto de Santa María,Africa,0.6400542802216442,2017,Cádiz
El Puerto de Santa María,América,0.0022616759018432657,2017,Cádiz
El Puerto de Santa María,Asia,0.2747936220739568,2017,Cádiz
El Puerto de Santa María,Oceanía,0.018093407214746126,2017,Cádiz
Puerto Real,Europa,0.8704668209876544,2017,Cádiz
Puerto Real,Africa,1.099537037037037,2017,Cádiz
Puerto Real,América,1.1067708333333335,2017,Cádiz
Puerto Real,Asia,0.20013503086419754,2017,Cádiz
Puerto Real,Oceanía,0.012056327160493827,2017,Cádiz
Puerto Serrano,Europa,0.9765072176620436,2017,Cádiz
Puerto Serrano,Africa,0.11321822813472968,2017,Cádiz
Puerto Serrano,América,0.16982734220209456,2017,Cádiz
Puerto Serrano,Asia,0.04245683555052364,2017,Cádiz
Puerto Serrano,Oceanía,0.0,2017,Cádiz
Rota,Europa,1.093254241964409,2017,Cádiz
Rota,Africa,0.55524899986205,2017,Cádiz
Rota,América,0.003448751551938198,2017,Cádiz
Rota,Asia,0.4069526831287074,2017,Cádiz
Rota,Oceanía,0.017243757759690993,2017,Cádiz
San Fernando,Europa,0.5677362692512782,2017,Cádiz
San Fernando,Africa,0.571918488545947,2017,Cádiz
San Fernando,América,1.027780391664837,2017,Cádiz
San Fernando,Asia,0.17669876519975325,2017,Cádiz
San Fernando,Oceanía,0.008364438589337431,2017,Cádiz
San José del Valle,Europa,0.47244094488188976,2017,Cádiz
San José del Valle,Africa,0.26996625421822273,2017,Cádiz
San José del Valle,América,0.35995500562429694,2017,Cádiz
San José del Valle,Asia,0.13498312710911137,2017,Cádiz
San José del Valle,Oceanía,0.0,2017,Cádiz
San Roque,Europa,0.006673562681437485,2017,Cádiz
San Roque,Africa,2.028763055156996,2017,Cádiz
San Roque,América,2.816243451566619,2017,Cádiz
San Roque,Asia,1.181220594614435,2017,Cádiz
San Roque,Oceanía,0.030031032066468684,2017,Cádiz
Sanlúcar de Barrameda,Europa,0.7480780603193377,2017,Cádiz
Sanlúcar de Barrameda,Africa,0.4095209934949734,2017,Cádiz
Sanlúcar de Barrameda,América,0.6342400946185689,2017,Cádiz
Sanlúcar de Barrameda,Asia,0.18775872264931992,2017,Cádiz
Sanlúcar de Barrameda,Oceanía,0.0014784151389710231,2017,Cádiz
Setenil de las Bodegas,Europa,1.8698309960445882,2017,Cádiz
Setenil de las Bodegas,Africa,0.2876663070837828,2017,Cádiz
Setenil de las Bodegas,América,0.5393743257820928,2017,Cádiz
Setenil de las Bodegas,Asia,0.0,2017,Cádiz
Setenil de las Bodegas,Oceanía,0.0,2017,Cádiz
Tarifa,Europa,0.005528527200353826,2017,Cádiz
Tarifa,Africa,1.266032728881026,2017,Cádiz
Tarifa,América,1.8078283945157008,2017,Cádiz
Tarifa,Asia,0.2708978328173375,2017,Cádiz
Tarifa,Oceanía,0.03869969040247678,2017,Cádiz
Torre Alháquime,Europa,0.37735849056603776,2017,Cádiz
Torre Alháquime,Africa,0.0,2017,Cádiz
Torre Alháquime,América,0.0,2017,Cádiz
Torre Alháquime,Asia,0.0,2017,Cádiz
Torre Alháquime,Oceanía,0.0,2017,Cádiz
Trebujena,Europa,0.9195077097184892,2017,Cádiz
Trebujena,Africa,1.2731645211486775,2017,Cádiz
Trebujena,América,0.6365822605743388,2017,Cádiz
Trebujena,Asia,0.07073136228603763,2017,Cádiz
Trebujena,Oceanía,0.0,2017,Cádiz
Ubrique,Europa,0.4555535575136366,2017,Cádiz
Ubrique,Africa,0.3836240484325361,2017,Cádiz
Ubrique,América,0.7672480968650722,2017,Cádiz
Ubrique,Asia,0.13187076664868427,2017,Cádiz
Ubrique,Oceanía,0.0,2017,Cádiz
Vejer de la Frontera,Europa,2.7382256297918945,2017,Cádiz
Vejer de la Frontera,Africa,0.7041151619464873,2017,Cádiz
Vejer de la Frontera,América,0.7510561727429197,2017,Cádiz
Vejer de la Frontera,Asia,0.10952902519167579,2017,Cádiz
Vejer de la Frontera,Oceanía,0.015647003598810827,2017,Cádiz
Villaluenga del Rosario,Europa,0.4484304932735426,2017,Cádiz
Villaluenga del Rosario,Africa,0.2242152466367713,2017,Cádiz
Villaluenga del Rosario,América,0.0,2017,Cádiz
Villaluenga del Rosario,Asia,0.0,2017,Cádiz
Villaluenga del Rosario,Oceanía,0.0,2017,Cádiz
Villamartín,Europa,1.204227082821332,2017,Cádiz
Villamartín,Africa,0.27033669206193167,2017,Cádiz
Villamartín,América,0.4669451953797002,2017,Cádiz
Villamartín,Asia,0.15564839845990006,2017,Cádiz
Villamartín,Oceanía,0.008192020971573687,2017,Cádiz
Zahara,Europa,1.765536723163842,2017,Cádiz
Zahara,Africa,0.5649717514124294,2017,Cádiz
Zahara,América,0.7062146892655368,2017,Cádiz
Zahara,Asia,0.14124293785310735,2017,Cádiz
Zahara,Oceanía,0.0,2017,Cádiz
Adamuz,Europa,1.534466477809254,2017,Córdoba
Adamuz,Africa,0.3777148253068933,2017,Córdoba
Adamuz,América,0.3541076487252125,2017,Córdoba
Adamuz,Asia,0.047214353163361665,2017,Córdoba
Adamuz,Oceanía,0.0,2017,Córdoba
Aguilar de la Frontera,Europa,0.5268625704956961,2017,Córdoba
Aguilar de la Frontera,Africa,1.0240427426536063,2017,Córdoba
Aguilar de la Frontera,América,0.4081329771445533,2017,Córdoba
Aguilar de la Frontera,Asia,0.2003561887800534,2017,Córdoba
Aguilar de la Frontera,Oceanía,0.0,2017,Córdoba
Alcaracejos,Europa,2.13903743315508,2017,Córdoba
Alcaracejos,Africa,0.4010695187165776,2017,Córdoba
Alcaracejos,América,0.3342245989304813,2017,Córdoba
Alcaracejos,Asia,0.0,2017,Córdoba
Alcaracejos,Oceanía,0.0,2017,Córdoba
Almedinilla,Europa,2.810590631364562,2017,Córdoba
Almedinilla,Africa,1.8329938900203666,2017,Córdoba
Almedinilla,América,0.7331975560081466,2017,Córdoba
Almedinilla,Asia,0.04073319755600815,2017,Córdoba
Almedinilla,Oceanía,0.04073319755600815,2017,Córdoba
Almodóvar del Río,Europa,1.4156852919067902,2017,Córdoba
Almodóvar del Río,Africa,0.3883738411425708,2017,Córdoba
Almodóvar del Río,América,0.5261839138060637,2017,Córdoba
Almodóvar del Río,Asia,0.20045101478326235,2017,Córdoba
Almodóvar del Río,Oceanía,0.012528188423953897,2017,Córdoba
Añora,Europa,0.51513200257566,2017,Córdoba
Añora,Africa,0.0,2017,Córdoba
Añora,América,1.03026400515132,2017,Córdoba
Añora,Asia,0.25756600128783,2017,Córdoba
Añora,Oceanía,0.0,2017,Córdoba
Baena,Europa,2.0539876043640835,2017,Córdoba
Baena,Africa,2.3766839112841267,2017,Córdoba
Baena,América,0.45075039696767916,2017,Córdoba
Baena,Asia,0.22537519848383958,2017,Córdoba
Baena,Oceanía,0.005122163601905445,2017,Córdoba
Belalcázar,Europa,0.7194244604316548,2017,Córdoba
Belalcázar,Africa,0.44964028776978415,2017,Córdoba
Belalcázar,América,0.44964028776978415,2017,Córdoba
Belalcázar,Asia,0.05995203836930455,2017,Córdoba
Belalcázar,Oceanía,0.0,2017,Córdoba
Belmez,Europa,1.0298661174047374,2017,Córdoba
Belmez,Africa,0.2746309646412633,2017,Córdoba
Belmez,América,0.7209062821833162,2017,Córdoba
Belmez,Asia,0.13731548232063165,2017,Córdoba
Belmez,Oceanía,0.0,2017,Córdoba
Benamejí,Europa,0.6965174129353234,2017,Córdoba
Benamejí,Africa,0.7960199004975124,2017,Córdoba
Benamejí,América,0.3781094527363184,2017,Córdoba
Benamejí,Asia,0.03980099502487562,2017,Córdoba
Benamejí,Oceanía,0.0,2017,Córdoba
Los Blázquez,Europa,2.7496382054992763,2017,Córdoba
Los Blázquez,Africa,0.0,2017,Córdoba
Los Blázquez,América,0.2894356005788712,2017,Córdoba
Los Blázquez,Asia,0.0,2017,Córdoba
Los Blázquez,Oceanía,0.0,2017,Córdoba
Bujalance,Europa,1.1975259902618767,2017,Córdoba
Bujalance,Africa,0.5263850506645611,2017,Córdoba
Bujalance,América,0.38162916173180683,2017,Córdoba
Bujalance,Asia,0.17107514146598235,2017,Córdoba
Bujalance,Oceanía,0.0,2017,Córdoba
Cabra,Europa,1.3182857420829888,2017,Córdoba
Cabra,Africa,0.535097533686822,2017,Córdoba
Cabra,América,1.473950479155519,2017,Córdoba
Cabra,Asia,0.15566473707253004,2017,Córdoba
Cabra,Oceanía,0.0,2017,Córdoba
Cañete de las Torres,Europa,1.0666666666666667,2017,Córdoba
Cañete de las Torres,Africa,0.5,2017,Córdoba
Cañete de las Torres,América,0.6666666666666667,2017,Córdoba
Cañete de las Torres,Asia,0.0,2017,Córdoba
Cañete de las Torres,Oceanía,0.0,2017,Córdoba
Carcabuey,Europa,1.9020639417239984,2017,Córdoba
Carcabuey,Africa,0.04046944556859571,2017,Córdoba
Carcabuey,América,0.8093889113719142,2017,Córdoba
Carcabuey,Asia,0.08093889113719142,2017,Córdoba
Carcabuey,Oceanía,0.0,2017,Córdoba
Cardeña,Europa,1.0443864229765014,2017,Córdoba
Cardeña,Africa,0.13054830287206268,2017,Córdoba
Cardeña,América,0.3263707571801566,2017,Córdoba
Cardeña,Asia,0.06527415143603134,2017,Córdoba
Cardeña,Oceanía,0.0,2017,Córdoba
La Carlota,Europa,1.591720199857245,2017,Córdoba
La Carlota,Africa,0.5852962169878658,2017,Córdoba
La Carlota,América,1.2276945039257672,2017,Córdoba
La Carlota,Asia,0.1284796573875803,2017,Córdoba
La Carlota,Oceanía,0.014275517487508924,2017,Córdoba
El Carpio,Europa,0.49107142857142855,2017,Córdoba
El Carpio,Africa,0.49107142857142855,2017,Córdoba
El Carpio,América,0.5133928571428571,2017,Córdoba
El Carpio,Asia,0.24553571428571427,2017,Córdoba
El Carpio,Oceanía,0.0,2017,Córdoba
Castro del Río,Europa,1.357695723892907,2017,Córdoba
Castro del Río,Africa,1.0658545869813474,2017,Córdoba
Castro del Río,América,0.4441060779088948,2017,Córdoba
Castro del Río,Asia,0.11419870574800152,2017,Córdoba
Castro del Río,Oceanía,0.0,2017,Córdoba
Conquista,Europa,3.110047846889952,2017,Córdoba
Conquista,Africa,0.0,2017,Córdoba
Conquista,América,1.1961722488038278,2017,Córdoba
Conquista,Asia,0.23923444976076555,2017,Córdoba
Conquista,Oceanía,0.0,2017,Córdoba
Córdoba,Europa,0.0012273101044440898,2017,Córdoba
Córdoba,Africa,0.00030682752611102245,2017,Córdoba
Córdoba,América,0.0015341376305551123,2017,Córdoba
Córdoba,Asia,0.00030682752611102245,2017,Córdoba
Córdoba,Oceanía,0.014114066201107034,2017,Córdoba
Doña Mencía,Europa,1.1445527766002543,2017,Córdoba
Doña Mencía,Africa,0.2755404832556168,2017,Córdoba
Doña Mencía,América,0.42390843577787196,2017,Córdoba
Doña Mencía,Asia,0.0211954217888936,2017,Córdoba
Doña Mencía,Oceanía,0.0,2017,Córdoba
Dos Torres,Europa,0.7831821929101401,2017,Córdoba
Dos Torres,Africa,0.16488046166529266,2017,Córdoba
Dos Torres,América,0.741962077493817,2017,Córdoba
Dos Torres,Asia,0.041220115416323165,2017,Córdoba
Dos Torres,Oceanía,0.0,2017,Córdoba
Encinas Reales,Europa,0.43535045711798,2017,Córdoba
Encinas Reales,Africa,0.65302568567697,2017,Córdoba
Encinas Reales,América,0.87070091423596,2017,Córdoba
Encinas Reales,Asia,0.043535045711798,2017,Córdoba
Encinas Reales,Oceanía,0.0,2017,Córdoba
Espejo,Europa,1.4222222222222223,2017,Córdoba
Espejo,Africa,0.05925925925925926,2017,Córdoba
Espejo,América,0.8,2017,Córdoba
Espejo,Asia,0.05925925925925926,2017,Córdoba
Espejo,Oceanía,0.0,2017,Córdoba
Espiel,Europa,2.1422797089733225,2017,Córdoba
Espiel,Africa,0.20210185933710592,2017,Córdoba
Espiel,América,0.6871463217461601,2017,Córdoba
Espiel,Asia,0.5254648342764754,2017,Córdoba
Espiel,Oceanía,0.0,2017,Córdoba
Fernán-Núñez,Europa,0.7747933884297521,2017,Córdoba
Fernán-Núñez,Africa,0.2066115702479339,2017,Córdoba
Fernán-Núñez,América,0.6714876033057852,2017,Córdoba
Fernán-Núñez,Asia,0.04132231404958678,2017,Córdoba
Fernán-Núñez,Oceanía,0.010330578512396695,2017,Córdoba
Fuente la Lancha,Europa,1.1594202898550725,2017,Córdoba
Fuente la Lancha,Africa,0.0,2017,Córdoba
Fuente la Lancha,América,0.0,2017,Córdoba
Fuente la Lancha,Asia,0.0,2017,Córdoba
Fuente la Lancha,Oceanía,0.0,2017,Córdoba
Fuente Obejuna,Europa,1.1195606252640473,2017,Córdoba
Fuente Obejuna,Africa,0.08449514152936206,2017,Córdoba
Fuente Obejuna,América,0.7182087029995775,2017,Córdoba
Fuente Obejuna,Asia,0.0,2017,Córdoba
Fuente Obejuna,Oceanía,0.0,2017,Córdoba
Fuente Palmera,Europa,2.097323153343759,2017,Córdoba
Fuente Palmera,Africa,0.3771502161714654,2017,Córdoba
Fuente Palmera,América,0.5427283598564989,2017,Córdoba
Fuente Palmera,Asia,0.09198785760279643,2017,Córdoba
Fuente Palmera,Oceanía,0.0,2017,Córdoba
Fuente-Tójar,Europa,0.851063829787234,2017,Córdoba
Fuente-Tójar,Africa,0.28368794326241137,2017,Córdoba
Fuente-Tójar,América,0.425531914893617,2017,Córdoba
Fuente-Tójar,Asia,0.0,2017,Córdoba
Fuente-Tójar,Oceanía,0.0,2017,Córdoba
La Granjuela,Europa,1.89873417721519,2017,Córdoba
La Granjuela,Africa,0.42194092827004215,2017,Córdoba
La Granjuela,América,2.109704641350211,2017,Córdoba
La Granjuela,Asia,0.0,2017,Córdoba
La Granjuela,Oceanía,0.0,2017,Córdoba
Guadalcázar,Europa,0.4984423676012461,2017,Córdoba
Guadalcázar,Africa,0.06230529595015576,2017,Córdoba
Guadalcázar,América,0.8722741433021807,2017,Córdoba
Guadalcázar,Asia,0.0,2017,Córdoba
Guadalcázar,Oceanía,0.0,2017,Córdoba
El Guijo,Europa,1.4084507042253522,2017,Córdoba
El Guijo,Africa,0.0,2017,Córdoba
El Guijo,América,0.5633802816901409,2017,Córdoba
El Guijo,Asia,0.28169014084507044,2017,Córdoba
El Guijo,Oceanía,0.0,2017,Córdoba
Hinojosa del Duque,Europa,0.7512279687951459,2017,Córdoba
Hinojosa del Duque,Africa,0.23114706732158338,2017,Córdoba
Hinojosa del Duque,América,0.361167292689974,2017,Córdoba
Hinojosa del Duque,Asia,0.08668015024559377,2017,Córdoba
Hinojosa del Duque,Oceanía,0.0,2017,Córdoba
Hornachuelos,Europa,1.5956284153005464,2017,Córdoba
Hornachuelos,Africa,0.24043715846994534,2017,Córdoba
Hornachuelos,América,0.41530054644808745,2017,Córdoba
Hornachuelos,Asia,0.13114754098360656,2017,Córdoba
Hornachuelos,Oceanía,0.0,2017,Córdoba
Iznájar,Europa,12.690124858115778,2017,Córdoba
Iznájar,Africa,0.7264472190692395,2017,Córdoba
Iznájar,América,0.5221339387060159,2017,Córdoba
Iznájar,Asia,0.1362088535754824,2017,Córdoba
Iznájar,Oceanía,0.022701475595913734,2017,Córdoba
Lucena,Europa,2.1218037684364046,2017,Córdoba
Lucena,Africa,1.0797205429183034,2017,Córdoba
Lucena,América,1.8512855496224507,2017,Córdoba
Lucena,Asia,0.24464256310131496,2017,Córdoba
Lucena,Oceanía,0.009409329350050576,2017,Córdoba
Luque,Europa,1.9993444772205833,2017,Córdoba
Luque,Africa,0.19665683382497542,2017,Córdoba
Luque,América,0.2622091117666339,2017,Córdoba
Luque,Asia,0.0,2017,Córdoba
Luque,Oceanía,0.0,2017,Córdoba
Montalbán de Córdoba,Europa,0.7692307692307693,2017,Córdoba
Montalbán de Córdoba,Africa,0.20361990950226247,2017,Córdoba
Montalbán de Córdoba,América,0.3393665158371041,2017,Córdoba
Montalbán de Córdoba,Asia,0.06787330316742081,2017,Córdoba
Montalbán de Córdoba,Oceanía,0.0,2017,Córdoba
Montemayor,Europa,2.6140440799589952,2017,Córdoba
Montemayor,Africa,0.43567401332649924,2017,Córdoba
Montemayor,América,0.35879036391594055,2017,Córdoba
Montemayor,Asia,0.0,2017,Córdoba
Montemayor,Oceanía,0.0,2017,Córdoba
Montilla,Europa,1.6416045499590675,2017,Córdoba
Montilla,Africa,0.48688008962040585,2017,Córdoba
Montilla,América,0.7497091645482356,2017,Córdoba
Montilla,Asia,0.09909948726787021,2017,Córdoba
Montilla,Oceanía,0.004308673359472618,2017,Córdoba
Montoro,Europa,2.3324227778945157,2017,Córdoba
Montoro,Africa,0.13658331582265182,2017,Córdoba
Montoro,América,0.35721790292078165,2017,Córdoba
Montoro,Asia,0.19962176927926034,2017,Córdoba
Montoro,Oceanía,0.010506408909434755,2017,Córdoba
Monturque,Europa,0.4012036108324975,2017,Córdoba
Monturque,Africa,0.551654964894684,2017,Córdoba
Monturque,América,0.3510531594784353,2017,Córdoba
Monturque,Asia,0.0,2017,Córdoba
Monturque,Oceanía,0.0,2017,Córdoba
Moriles,Europa,0.7947019867549668,2017,Córdoba
Moriles,Africa,0.052980132450331126,2017,Córdoba
Moriles,América,0.4768211920529801,2017,Córdoba
Moriles,Asia,0.10596026490066225,2017,Córdoba
Moriles,Oceanía,0.0,2017,Córdoba
Nueva Carteya,Europa,0.6115641215715345,2017,Córdoba
Nueva Carteya,Africa,0.25945144551519644,2017,Córdoba
Nueva Carteya,América,0.12972572275759822,2017,Córdoba
Nueva Carteya,Asia,0.0,2017,Córdoba
Nueva Carteya,Oceanía,0.018532246108228317,2017,Córdoba
Obejo,Europa,1.39234211834908,2017,Córdoba
Obejo,Africa,0.14917951268025859,2017,Córdoba
Obejo,América,0.7956240676280457,2017,Córdoba
Obejo,Asia,0.0,2017,Córdoba
Obejo,Oceanía,0.0,2017,Córdoba
Palenciana,Europa,1.782178217821782,2017,Córdoba
Palenciana,Africa,0.8580858085808581,2017,Córdoba
Palenciana,América,0.7920792079207921,2017,Córdoba
Palenciana,Asia,0.0,2017,Córdoba
Palenciana,Oceanía,0.0,2017,Córdoba
Palma del Río,Europa,4.7207258293167,2017,Córdoba
Palma del Río,Africa,0.2788016255552405,2017,Córdoba
Palma del Río,América,0.5954068613552594,2017,Córdoba
Palma del Río,Asia,0.20791985634628107,2017,Córdoba
Palma del Río,Oceanía,0.0,2017,Córdoba
Pedro Abad,Europa,0.24441340782122906,2017,Córdoba
Pedro Abad,Africa,0.13966480446927373,2017,Córdoba
Pedro Abad,América,0.31424581005586594,2017,Córdoba
Pedro Abad,Asia,0.7681564245810055,2017,Córdoba
Pedro Abad,Oceanía,0.0,2017,Córdoba
Pedroche,Europa,0.7657945118059988,2017,Córdoba
Pedroche,Africa,0.0,2017,Córdoba
Pedroche,América,0.3190810465858328,2017,Córdoba
Pedroche,Asia,0.06381620931716657,2017,Córdoba
Pedroche,Oceanía,0.06381620931716657,2017,Córdoba
Peñarroya-Pueblonuevo,Europa,1.5592421357991115,2017,Córdoba
Peñarroya-Pueblonuevo,Africa,0.3082222826579639,2017,Córdoba
Peñarroya-Pueblonuevo,América,0.5257909527694679,2017,Córdoba
Peñarroya-Pueblonuevo,Asia,0.3082222826579639,2017,Córdoba
Peñarroya-Pueblonuevo,Oceanía,0.018130722509291996,2017,Córdoba
Posadas,Europa,1.835109971663743,2017,Córdoba
Posadas,Africa,0.2158952907839698,2017,Córdoba
Posadas,América,0.47227094858993385,2017,Córdoba
Posadas,Asia,0.1484280124139792,2017,Córdoba
Posadas,Oceanía,0.0,2017,Córdoba
Pozoblanco,Europa,2.6728377205669656,2017,Córdoba
Pozoblanco,Africa,0.8388776395718831,2017,Córdoba
