,Municipio,variable,value
12143,Albuñuelas,julio_2014,6.86
12144,Alcaracejos,julio_2014,12.12
12145,Alcaucín,julio_2014,7.86
12146,Alfarnate,julio_2014,6.26
12147,Algar,julio_2014,17.07
12148,Algámitas,julio_2014,9.95
12149,Almadén de la Plata,julio_2014,11.64
12150,Almonaster la Real,julio_2014,12.94
12151,Almáchar,julio_2014,9.84
12152,Alpujarra de la Sierra,julio_2014,7.79
12153,Arenas,julio_2014,7.57
12154,Arquillos,julio_2014,9.95
12155,Arroyomolinos de León,julio_2014,16.13
12156,Añora,julio_2014,13.12
12157,Beas de Granada,julio_2014,9.75
12158,Benalúa de las Villas,julio_2014,7.05
12159,Benamargosa,julio_2014,5.98
12160,Benaoján,julio_2014,17.01
12161,Bélmez de la Moraleda,julio_2014,9.36
12162,Cala,julio_2014,17.12
12163,Campotéjar,julio_2014,8.12
12164,Canjáyar,julio_2014,11.65
12165,Cardeña,julio_2014,8.41
12166,Castilléjar,julio_2014,7.6
12167,Chiclana de Segura,julio_2014,3.71
12168,Chilluévar,julio_2014,5.68
12169,Chimeneas,julio_2014,8.65
12170,Chirivel,julio_2014,6.1
12171,Colomera,julio_2014,9.78
12172,Comares,julio_2014,5.99
12173,Coripe,julio_2014,6.54
12174,Cortes y Graena,julio_2014,9.58
12175,Cuevas Bajas,julio_2014,9.29
12176,Cuevas del Becerro,julio_2014,11.68
12177,Cádiar,julio_2014,9.0
12178,Cárcheles,julio_2014,7.41
12179,Darro,julio_2014,9.86
12180,Dílar,julio_2014,9.21
12181,El Castillo de las Guardas,julio_2014,14.62
12182,El Gastor,julio_2014,12.76
12183,El Pinar,julio_2014,10.79
12184,El Real de la Jara,julio_2014,12.32
12185,El Ronquillo,julio_2014,11.91
12186,El Valle,julio_2014,6.2
12187,Encinasola,julio_2014,9.36
12188,Fonelas,julio_2014,7.43
12189,Frailes,julio_2014,4.37
12190,Freila,julio_2014,6.5
12191,Fuerte del Rey,julio_2014,8.06
12192,Galaroza,julio_2014,15.3
12193,Galera,julio_2014,8.45
12194,Gaucín,julio_2014,9.75
12195,Guadalcázar,julio_2014,11.47
12196,Gérgal,julio_2014,8.9
12197,Higuera de la Sierra,julio_2014,17.01
12198,Huéneja,julio_2014,7.04
12199,Huétor de Santillán,julio_2014,13.94
12200,Istán,julio_2014,10.26
12201,Iznatoraf,julio_2014,2.99
12202,Jayena,julio_2014,11.63
12203,Jerez del Marquesado,julio_2014,11.78
12204,Jimena,julio_2014,8.1
12205,La Iruela,julio_2014,5.87
12206,La Malahá,julio_2014,13.44
12207,La Peza,julio_2014,10.53
12208,La Victoria,julio_2014,9.35
12209,Lahiguera,julio_2014,4.93
12210,Las Navas de la Concepción,julio_2014,7.66
12211,Los Guajares,julio_2014,8.69
12212,Lubrín,julio_2014,6.85
12213,Lupión,julio_2014,6.93
12214,Láujar de Andarax,julio_2014,12.49
12215,María,julio_2014,5.1
12216,Moclinejo,julio_2014,9.55
12217,Montejaque,julio_2014,8.83
12218,Montillana,julio_2014,5.14
12219,Montizón,julio_2014,3.01
12220,Nevada,julio_2014,7.4
12221,Obejo,julio_2014,12.18
12222,Orce,julio_2014,6.09
12223,Otívar,julio_2014,10.2
12224,Palenciana,julio_2014,8.02
12225,Paymogo,julio_2014,13.46
12226,Pedro Martínez,julio_2014,7.02
12227,Pedroche,julio_2014,10.39
12228,Pinos Genil,julio_2014,9.31
12229,Polopos,julio_2014,5.14
12230,Purchena,julio_2014,12.15
12231,Píñar,julio_2014,7.94
12232,Quéntar,julio_2014,14.01
12233,Rioja,julio_2014,18.85
12234,Rosal de la Frontera,julio_2014,9.97
12235,Santa Bárbara de Casa,julio_2014,8.23
12236,Santa Elena,julio_2014,16.28
12237,Santa Eufemia,julio_2014,12.77
12238,Sayalonga,julio_2014,10.25
12239,Segura de la Sierra,julio_2014,6.45
12240,Sorihuela del Guadalimar,julio_2014,7.63
12241,Taberno,julio_2014,6.22
12242,Torre-Cardela,julio_2014,5.7
12243,Torrecampo,julio_2014,8.9
12244,Torres,julio_2014,5.46
12245,Valenzuela,julio_2014,4.84
12246,Villamena,julio_2014,10.07
12247,Villanueva de San Juan,julio_2014,7.4
12248,Villanueva de Tapia,julio_2014,7.35
12249,Villanueva del Duque,julio_2014,12.15
12250,Villanueva del Rey,julio_2014,13.99
12251,Villaralto,julio_2014,6.96
12252,Villardompardo,julio_2014,5.22
12253,Viñuela,julio_2014,8.43
12254,Zagra,julio_2014,5.57
12255,Zahara,julio_2014,10.48
12256,Ítrabo,julio_2014,8.19
12257,Abla,agosto_2014,9.4
12258,Abrucena,agosto_2014,6.81
12259,Aguadulce,agosto_2014,9.59
12260,Alanís,agosto_2014,8.52
12261,Albanchez de Mágina,agosto_2014,5.7
12262,Albuñuelas,agosto_2014,6.41
12263,Alcaracejos,agosto_2014,12.18
12264,Alcaucín,agosto_2014,7.95
12265,Alfarnate,agosto_2014,5.84
12266,Algar,agosto_2014,17.41
12267,Algámitas,agosto_2014,8.97
12268,Almadén de la Plata,agosto_2014,12.77
12269,Almonaster la Real,agosto_2014,12.45
12270,Almáchar,agosto_2014,9.47
12271,Alpujarra de la Sierra,agosto_2014,7.79
12272,Arenas,agosto_2014,8.19
12273,Arquillos,agosto_2014,9.32
12274,Arroyomolinos de León,agosto_2014,15.03
12275,Añora,agosto_2014,13.05
12276,Beas de Granada,agosto_2014,9.75
12277,Benalúa de las Villas,agosto_2014,7.31
12278,Benamargosa,agosto_2014,5.44
12279,Benaoján,agosto_2014,17.27
12280,Bélmez de la Moraleda,agosto_2014,9.48
12281,Cala,agosto_2014,16.32
12282,Campotéjar,agosto_2014,8.35
12283,Canjáyar,agosto_2014,11.72
12284,Cardeña,agosto_2014,8.03
12285,Castilléjar,agosto_2014,7.4
12286,Chiclana de Segura,agosto_2014,3.81
12287,Chilluévar,agosto_2014,5.54
12288,Chimeneas,agosto_2014,9.23
12289,Chirivel,agosto_2014,5.86
12290,Colomera,agosto_2014,9.71
12291,Comares,agosto_2014,6.34
12292,Coripe,agosto_2014,6.61
12293,Cortes y Graena,agosto_2014,8.99
12294,Cuevas Bajas,agosto_2014,9.71
12295,Cuevas del Becerro,agosto_2014,11.14
12296,Cádiar,agosto_2014,8.8
12297,Cárcheles,agosto_2014,7.13
12298,Darro,agosto_2014,9.39
12299,Dílar,agosto_2014,8.88
12300,El Castillo de las Guardas,agosto_2014,14.55
12301,El Gastor,agosto_2014,12.15
12302,El Pinar,agosto_2014,11.89
12303,El Real de la Jara,agosto_2014,11.76
12304,El Ronquillo,agosto_2014,12.05
12305,El Valle,agosto_2014,5.34
12306,Encinasola,agosto_2014,8.97
12307,Fonelas,agosto_2014,8.29
12308,Frailes,agosto_2014,4.19
12309,Freila,agosto_2014,6.6
12310,Fuerte del Rey,agosto_2014,8.77
12311,Galaroza,agosto_2014,14.97
12312,Galera,agosto_2014,9.21
12313,Gaucín,agosto_2014,10.29
12314,Guadalcázar,agosto_2014,12.03
12315,Gérgal,agosto_2014,8.9
12316,Higuera de la Sierra,agosto_2014,17.53
12317,Huéneja,agosto_2014,6.62
12318,Huétor de Santillán,agosto_2014,13.78
12319,Istán,agosto_2014,9.54
12320,Iznatoraf,agosto_2014,2.6
12321,Jayena,agosto_2014,11.55
12322,Jerez del Marquesado,agosto_2014,12.37
12323,Jimena,agosto_2014,8.25
12324,La Iruela,agosto_2014,5.04
12325,La Malahá,agosto_2014,13.65
12326,La Peza,agosto_2014,10.93
12327,La Victoria,agosto_2014,9.6
12328,Lahiguera,agosto_2014,4.88
12329,Las Navas de la Concepción,agosto_2014,7.48
12330,Los Guajares,agosto_2014,8.78
12331,Lubrín,agosto_2014,6.85
12332,Lupión,agosto_2014,7.14
12333,Láujar de Andarax,agosto_2014,12.12
12334,María,agosto_2014,5.32
12335,Moclinejo,agosto_2014,9.95
12336,Montejaque,agosto_2014,9.34
12337,Montillana,agosto_2014,5.14
12338,Montizón,agosto_2014,3.34
12339,Nevada,agosto_2014,8.44
12340,Obejo,agosto_2014,12.28
12341,Orce,agosto_2014,6.49
12342,Otívar,agosto_2014,9.39
12343,Palenciana,agosto_2014,8.91
12344,Paymogo,agosto_2014,13.79
12345,Pedro Martínez,agosto_2014,7.28
12346,Pedroche,agosto_2014,10.33
12347,Pinos Genil,agosto_2014,9.38
12348,Polopos,agosto_2014,5.96
12349,Purchena,agosto_2014,12.39
12350,Píñar,agosto_2014,8.18
12351,Quéntar,agosto_2014,12.9
12352,Rioja,agosto_2014,18.78
12353,Rosal de la Frontera,agosto_2014,10.2
12354,Santa Bárbara de Casa,agosto_2014,8.87
12355,Santa Elena,agosto_2014,16.88
12356,Santa Eufemia,agosto_2014,14.89
12357,Sayalonga,agosto_2014,10.32
12358,Segura de la Sierra,agosto_2014,7.38
12359,Sorihuela del Guadalimar,agosto_2014,8.01
12360,Taberno,agosto_2014,5.83
12361,Torre-Cardela,agosto_2014,6.16
12362,Torrecampo,agosto_2014,10.82
12363,Torres,agosto_2014,5.07
12364,Valenzuela,agosto_2014,4.36
12365,Villamena,agosto_2014,9.88
12366,Villanueva de San Juan,agosto_2014,7.0
12367,Villanueva de Tapia,agosto_2014,8.63
12368,Villanueva del Duque,agosto_2014,12.85
12369,Villanueva del Rey,agosto_2014,14.26
12370,Villaralto,agosto_2014,6.41
12371,Villardompardo,agosto_2014,5.6
12372,Viñuela,agosto_2014,8.02
12373,Zagra,agosto_2014,5.57
12374,Zahara,agosto_2014,10.14
12375,Ítrabo,agosto_2014,7.69
12376,Abla,septiembre_2014,9.05
12377,Abrucena,septiembre_2014,6.97
12378,Aguadulce,septiembre_2014,7.63
12379,Alanís,septiembre_2014,9.33
12380,Albanchez de Mágina,septiembre_2014,6.05
12381,Albuñuelas,septiembre_2014,5.51
12382,Alcaracejos,septiembre_2014,13.43
12383,Alcaucín,septiembre_2014,7.21
12384,Alfarnate,septiembre_2014,6.01
12385,Algar,septiembre_2014,16.8
12386,Algámitas,septiembre_2014,9.19
12387,Almadén de la Plata,septiembre_2014,13.37
12388,Almonaster la Real,septiembre_2014,12.08
12389,Almáchar,septiembre_2014,8.57
12390,Alpujarra de la Sierra,septiembre_2014,6.95
12391,Arenas,septiembre_2014,7.96
12392,Arquillos,septiembre_2014,8.53
12393,Arroyomolinos de León,septiembre_2014,14.83
12394,Añora,septiembre_2014,13.83
12395,Beas de Granada,septiembre_2014,9.55
12396,Benalúa de las Villas,septiembre_2014,7.31
12397,Benamargosa,septiembre_2014,5.04
12398,Benaoján,septiembre_2014,17.53
12399,Bélmez de la Moraleda,septiembre_2014,9.42
12400,Cala,septiembre_2014,17.2
12401,Campotéjar,septiembre_2014,8.35
12402,Canjáyar,septiembre_2014,12.01
12403,Cardeña,septiembre_2014,9.65
12404,Castilléjar,septiembre_2014,7.73
12405,Chiclana de Segura,septiembre_2014,3.52
12406,Chilluévar,septiembre_2014,5.15
12407,Chimeneas,septiembre_2014,7.43
12408,Chirivel,septiembre_2014,5.8
12409,Colomera,septiembre_2014,9.5
12410,Comares,septiembre_2014,5.44
12411,Coripe,septiembre_2014,6.17
12412,Cortes y Graena,septiembre_2014,9.38
12413,Cuevas Bajas,septiembre_2014,9.01
12414,Cuevas del Becerro,septiembre_2014,12.28
12415,Cádiar,septiembre_2014,8.87
12416,Cárcheles,septiembre_2014,7.54
12417,Darro,septiembre_2014,8.79
12418,Dílar,septiembre_2014,9.53
12419,El Castillo de las Guardas,septiembre_2014,15.4
12420,El Gastor,septiembre_2014,13.03
12421,El Pinar,septiembre_2014,10.99
12422,El Real de la Jara,septiembre_2014,12.26
12423,El Ronquillo,septiembre_2014,12.68
12424,El Valle,septiembre_2014,6.1
12425,Encinasola,septiembre_2014,10.58
12426,Fonelas,septiembre_2014,8.29
12427,Frailes,septiembre_2014,5.22
12428,Freila,septiembre_2014,6.7
12429,Fuerte del Rey,septiembre_2014,8.92
12430,Galaroza,septiembre_2014,16.5
12431,Galera,septiembre_2014,9.55
12432,Gaucín,septiembre_2014,10.89
12433,Guadalcázar,septiembre_2014,9.91
12434,Gérgal,septiembre_2014,9.86
12435,Higuera de la Sierra,septiembre_2014,17.31
12436,Huéneja,septiembre_2014,7.38
12437,Huétor de Santillán,septiembre_2014,14.09
12438,Istán,septiembre_2014,9.54
12439,Iznatoraf,septiembre_2014,2.99
12440,Jayena,septiembre_2014,10.73
12441,Jerez del Marquesado,septiembre_2014,12.27
12442,Jimena,septiembre_2014,8.1
12443,La Iruela,septiembre_2014,6.31
12444,La Malahá,septiembre_2014,14.68
12445,La Peza,septiembre_2014,9.82
12446,La Victoria,septiembre_2014,9.6
12447,Lahiguera,septiembre_2014,5.38
12448,Las Navas de la Concepción,septiembre_2014,8.19
12449,Los Guajares,septiembre_2014,8.95
12450,Lubrín,septiembre_2014,6.41
12451,Lupión,septiembre_2014,6.82
12452,Láujar de Andarax,septiembre_2014,10.66
12453,María,septiembre_2014,4.94
12454,Moclinejo,septiembre_2014,10.27
12455,Montejaque,septiembre_2014,10.36
12456,Montillana,septiembre_2014,4.83
12457,Montizón,septiembre_2014,3.39
12458,Nevada,septiembre_2014,8.88
12459,Obejo,septiembre_2014,12.77
12460,Orce,septiembre_2014,6.72
12461,Otívar,septiembre_2014,9.3
12462,Palenciana,septiembre_2014,7.96
12463,Paymogo,septiembre_2014,13.79
12464,Pedro Martínez,septiembre_2014,6.35
12465,Pedroche,septiembre_2014,11.86
12466,Pinos Genil,septiembre_2014,9.24
12467,Polopos,septiembre_2014,6.28
12468,Purchena,septiembre_2014,12.7
12469,Píñar,septiembre_2014,8.35
12470,Quéntar,septiembre_2014,11.79
12471,Rioja,septiembre_2014,18.07
12472,Rosal de la Frontera,septiembre_2014,9.18
12473,Santa Bárbara de Casa,septiembre_2014,8.42
12474,Santa Elena,septiembre_2014,18.48
12475,Santa Eufemia,septiembre_2014,14.11
12476,Sayalonga,septiembre_2014,9.72
12477,Segura de la Sierra,septiembre_2014,7.54
12478,Sorihuela del Guadalimar,septiembre_2014,8.01
12479,Taberno,septiembre_2014,5.64
12480,Torre-Cardela,septiembre_2014,6.4
12481,Torrecampo,septiembre_2014,11.23
12482,Torres,septiembre_2014,5.91
12483,Valenzuela,septiembre_2014,3.81
12484,Villamena,septiembre_2014,9.41
12485,Villanueva de San Juan,septiembre_2014,7.56
12486,Villanueva de Tapia,septiembre_2014,8.82
12487,Villanueva del Duque,septiembre_2014,12.15
12488,Villanueva del Rey,septiembre_2014,14.17
12489,Villaralto,septiembre_2014,6.96
12490,Villardompardo,septiembre_2014,5.41
12491,Viñuela,septiembre_2014,7.29
12492,Zagra,septiembre_2014,5.68
12493,Zahara,septiembre_2014,12.19
12494,Ítrabo,septiembre_2014,7.0
12495,Abla,octubre_2014,8.42
12496,Abrucena,octubre_2014,5.86
12497,Aguadulce,octubre_2014,7.77
12498,Alanís,octubre_2014,9.12
12499,Albanchez de Mágina,octubre_2014,6.84
12500,Albuñuelas,octubre_2014,6.19
12501,Alcaracejos,octubre_2014,14.41
12502,Alcaucín,octubre_2014,7.58
12503,Alfarnate,octubre_2014,6.26
12504,Algar,octubre_2014,15.45
12505,Algámitas,octubre_2014,8.97
12506,Almadén de la Plata,octubre_2014,13.77
12507,Almonaster la Real,octubre_2014,13.04
12508,Almáchar,octubre_2014,9.26
12509,Alpujarra de la Sierra,octubre_2014,6.95
12510,Arenas,octubre_2014,7.96
12511,Arquillos,octubre_2014,9.26
12512,Arroyomolinos de León,octubre_2014,16.13
12513,Añora,octubre_2014,13.83
12514,Beas de Granada,octubre_2014,9.05
12515,Benalúa de las Villas,octubre_2014,6.71
12516,Benamargosa,octubre_2014,5.64
12517,Benaoján,octubre_2014,17.86
12518,Bélmez de la Moraleda,octubre_2014,9.83
12519,Cala,octubre_2014,18.01
12520,Campotéjar,octubre_2014,8.2
12521,Canjáyar,octubre_2014,11.5
12522,Cardeña,octubre_2014,9.46
12523,Castilléjar,octubre_2014,7.13
12524,Chiclana de Segura,octubre_2014,3.43
12525,Chilluévar,octubre_2014,5.35
12526,Chimeneas,octubre_2014,7.14
12527,Chirivel,octubre_2014,5.45
12528,Colomera,octubre_2014,10.27
12529,Comares,octubre_2014,5.99
12530,Coripe,octubre_2014,6.39
12531,Cortes y Graena,octubre_2014,9.68
12532,Cuevas Bajas,octubre_2014,7.69
12533,Cuevas del Becerro,octubre_2014,13.53
12534,Cádiar,octubre_2014,8.16
12535,Cárcheles,octubre_2014,7.41
12536,Darro,octubre_2014,9.19
12537,Dílar,octubre_2014,9.15
12538,El Castillo de las Guardas,octubre_2014,16.57
12539,El Gastor,octubre_2014,12.81
12540,El Pinar,octubre_2014,11.19
12541,El Real de la Jara,octubre_2014,11.89
12542,El Ronquillo,octubre_2014,12.4
12543,El Valle,octubre_2014,5.91
12544,Encinasola,octubre_2014,10.51
12545,Fonelas,octubre_2014,8.48
12546,Frailes,octubre_2014,4.61
12547,Freila,octubre_2014,7.21
12548,Fuerte del Rey,octubre_2014,7.99
12549,Galaroza,octubre_2014,15.97
12550,Galera,octubre_2014,9.3
12551,Gaucín,octubre_2014,10.95
12552,Guadalcázar,octubre_2014,10.6
12553,Gérgal,octubre_2014,9.09
12554,Higuera de la Sierra,octubre_2014,16.27
12555,Huéneja,octubre_2014,7.96
12556,Huétor de Santillán,octubre_2014,13.83
12557,Istán,octubre_2014,9.62
12558,Iznatoraf,octubre_2014,3.66
12559,Jayena,octubre_2014,10.31
12560,Jerez del Marquesado,octubre_2014,12.66
12561,Jimena,octubre_2014,8.17
12562,La Iruela,octubre_2014,6.75
12563,La Malahá,octubre_2014,15.33
12564,La Peza,octubre_2014,10.06
12565,La Victoria,octubre_2014,9.48
12566,Lahiguera,octubre_2014,5.16
12567,Las Navas de la Concepción,octubre_2014,7.48
12568,Los Guajares,octubre_2014,8.07
12569,Lubrín,octubre_2014,6.47
12570,Lupión,octubre_2014,6.06
12571,Láujar de Andarax,octubre_2014,9.86
12572,María,octubre_2014,5.1
12573,Moclinejo,octubre_2014,10.51
12574,Montejaque,octubre_2014,10.76
12575,Montillana,octubre_2014,6.04
12576,Montizón,octubre_2014,3.95
12577,Nevada,octubre_2014,8.27
12578,Obejo,octubre_2014,12.52
12579,Orce,octubre_2014,6.96
12580,Otívar,octubre_2014,9.48
12581,Palenciana,octubre_2014,6.49
12582,Paymogo,octubre_2014,13.63
12583,Pedro Martínez,octubre_2014,7.02
12584,Pedroche,octubre_2014,12.47
12585,Pinos Genil,octubre_2014,10.02
12586,Polopos,octubre_2014,5.63
12587,Purchena,octubre_2014,11.91
12588,Píñar,octubre_2014,8.51
12589,Quéntar,octubre_2014,12.5
12590,Rioja,octubre_2014,16.86
12591,Rosal de la Frontera,octubre_2014,8.62
12592,Santa Bárbara de Casa,octubre_2014,9.15
12593,Santa Elena,octubre_2014,17.88
12594,Santa Eufemia,octubre_2014,14.11
12595,Sayalonga,octubre_2014,9.59
12596,Segura de la Sierra,octubre_2014,7.59
12597,Sorihuela del Guadalimar,octubre_2014,8.24
12598,Taberno,octubre_2014,6.03
12599,Torre-Cardela,octubre_2014,6.51
12600,Torrecampo,octubre_2014,11.98
12601,Torres,octubre_2014,5.52
12602,Valenzuela,octubre_2014,4.04
12603,Villamena,octubre_2014,10.16
12604,Villanueva de San Juan,octubre_2014,8.04
12605,Villanueva de Tapia,octubre_2014,7.86
12606,Villanueva del Duque,octubre_2014,13.04
12607,Villanueva del Rey,octubre_2014,13.28
12608,Villaralto,octubre_2014,6.65
12609,Villardompardo,octubre_2014,6.07
12610,Viñuela,octubre_2014,7.86
12611,Zagra,octubre_2014,6.46
12612,Zahara,octubre_2014,10.89
12613,Ítrabo,octubre_2014,7.3
12614,Abla,noviembre_2014,8.84
12615,Abrucena,noviembre_2014,5.63
12616,Aguadulce,noviembre_2014,6.61
12617,Alanís,noviembre_2014,9.01
12618,Albanchez de Mágina,noviembre_2014,4.3
12619,Albuñuelas,noviembre_2014,5.51
12620,Alcaracejos,noviembre_2014,14.21
12621,Alcaucín,noviembre_2014,8.15
12622,Alfarnate,noviembre_2014,4.84
12623,Algar,noviembre_2014,14.44
12624,Algámitas,noviembre_2014,8.51
12625,Almadén de la Plata,noviembre_2014,13.44
12626,Almonaster la Real,noviembre_2014,12.29
12627,Almáchar,noviembre_2014,8.73
12628,Alpujarra de la Sierra,noviembre_2014,6.29
12629,Arenas,noviembre_2014,7.57
12630,Arquillos,noviembre_2014,7.32
12631,Arroyomolinos de León,noviembre_2014,15.83
12632,Añora,noviembre_2014,13.5
12633,Beas de Granada,noviembre_2014,8.96
12634,Benalúa de las Villas,noviembre_2014,5.25
12635,Benamargosa,noviembre_2014,5.44
12636,Benaoján,noviembre_2014,18.45
12637,Bélmez de la Moraleda,noviembre_2014,7.9
12638,Cala,noviembre_2014,16.0
12639,Campotéjar,noviembre_2014,5.85
12640,Canjáyar,noviembre_2014,10.55
12641,Cardeña,noviembre_2014,9.03
12642,Castilléjar,noviembre_2014,6.72
12643,Chiclana de Segura,noviembre_2014,3.04
12644,Chilluévar,noviembre_2014,4.5
12645,Chimeneas,noviembre_2014,6.99
12646,Chirivel,noviembre_2014,5.62
12647,Colomera,noviembre_2014,7.41
12648,Comares,noviembre_2014,6.27
12649,Coripe,noviembre_2014,6.69
12650,Cortes y Graena,noviembre_2014,10.56
12651,Cuevas Bajas,noviembre_2014,7.27
12652,Cuevas del Becerro,noviembre_2014,12.99
12653,Cádiar,noviembre_2014,8.74
12654,Cárcheles,noviembre_2014,6.31
12655,Darro,noviembre_2014,10.66
12656,Dílar,noviembre_2014,8.77
12657,El Castillo de las Guardas,noviembre_2014,15.33
12658,El Gastor,noviembre_2014,12.65
12659,El Pinar,noviembre_2014,10.89
12660,El Real de la Jara,noviembre_2014,11.33
12661,El Ronquillo,noviembre_2014,12.33
12662,El Valle,noviembre_2014,5.72
12663,Encinasola,noviembre_2014,10.51
12664,Fonelas,noviembre_2014,8.38
12665,Frailes,noviembre_2014,4.98
12666,Freila,noviembre_2014,7.61
12667,Fuerte del Rey,noviembre_2014,5.49
12668,Galaroza,noviembre_2014,15.64
12669,Galera,noviembre_2014,8.62
12670,Gaucín,noviembre_2014,11.43
12671,Guadalcázar,noviembre_2014,10.16
12672,Gérgal,noviembre_2014,8.61
12673,Higuera de la Sierra,noviembre_2014,16.12
12674,Huéneja,noviembre_2014,7.8
12675,Huétor de Santillán,noviembre_2014,12.27
12676,Istán,noviembre_2014,9.83
12677,Iznatoraf,noviembre_2014,2.5
12678,Jayena,noviembre_2014,9.74
12679,Jerez del Marquesado,noviembre_2014,12.85
12680,Jimena,noviembre_2014,4.34
12681,La Iruela,noviembre_2014,6.01
12682,La Malahá,noviembre_2014,14.52
12683,La Peza,noviembre_2014,9.98
12684,La Victoria,noviembre_2014,8.6
12685,Lahiguera,noviembre_2014,3.82
12686,Las Navas de la Concepción,noviembre_2014,7.42
12687,Los Guajares,noviembre_2014,7.8
12688,Lubrín,noviembre_2014,6.35
12689,Lupión,noviembre_2014,6.82
12690,Láujar de Andarax,noviembre_2014,9.92
12691,María,noviembre_2014,5.25
12692,Moclinejo,noviembre_2014,9.87
12693,Montejaque,noviembre_2014,10.46
12694,Montillana,noviembre_2014,5.66
12695,Montizón,noviembre_2014,3.67
12696,Nevada,noviembre_2014,7.22
12697,Obejo,noviembre_2014,11.58
12698,Orce,noviembre_2014,7.28
12699,Otívar,noviembre_2014,10.29
12700,Palenciana,noviembre_2014,5.98
12701,Paymogo,noviembre_2014,13.3
12702,Pedro Martínez,noviembre_2014,6.6
12703,Pedroche,noviembre_2014,11.31
12704,Pinos Genil,noviembre_2014,9.59
12705,Polopos,noviembre_2014,5.09
12706,Purchena,noviembre_2014,11.49
12707,Píñar,noviembre_2014,6.97
12708,Quéntar,noviembre_2014,12.6
12709,Rioja,noviembre_2014,15.43
12710,Rosal de la Frontera,noviembre_2014,9.3
12711,Santa Bárbara de Casa,noviembre_2014,8.23
12712,Santa Elena,noviembre_2014,16.68
12713,Santa Eufemia,noviembre_2014,13.55
12714,Sayalonga,noviembre_2014,9.33
12715,Segura de la Sierra,noviembre_2014,6.5
12716,Sorihuela del Guadalimar,noviembre_2014,7.47
12717,Taberno,noviembre_2014,5.44
12718,Torre-Cardela,noviembre_2014,5.81
12719,Torrecampo,noviembre_2014,11.31
12720,Torres,noviembre_2014,4.17
12721,Valenzuela,noviembre_2014,3.33
12722,Villamena,noviembre_2014,9.5
12723,Villanueva de San Juan,noviembre_2014,8.04
12724,Villanueva de Tapia,noviembre_2014,7.48
12725,Villanueva del Duque,noviembre_2014,13.48
12726,Villanueva del Rey,noviembre_2014,11.5
12727,Villaralto,noviembre_2014,6.57
12728,Villardompardo,noviembre_2014,4.65
12729,Viñuela,noviembre_2014,7.91
12730,Zagra,noviembre_2014,6.24
